pt, RidgeDis
2.200000, 0.033212
2.210000, 0.032254
2.220000, 0.031328
2.230000, 0.030432
2.240000, 0.029566
2.250000, 0.028727
2.260000, 0.027915
2.270000, 0.027130
2.280000, 0.026370
2.290000, 0.025634
2.300000, 0.024921
2.310000, 0.024231
2.320000, 0.023563
2.330000, 0.022916
2.340000, 0.022289
2.350000, 0.021682
2.360000, 0.021093
2.370000, 0.020523
2.380000, 0.019971
2.390000, 0.019435
2.400000, 0.018915
2.410000, 0.018412
2.420000, 0.017923
2.430000, 0.017449
2.440000, 0.016990
2.450000, 0.016544
2.460000, 0.016111
2.470000, 0.015691
2.480000, 0.015284
2.490000, 0.014888
2.500000, 0.014504
2.510000, 0.014131
2.520000, 0.013769
2.530000, 0.013417
2.540000, 0.013076
2.550000, 0.012744
2.560000, 0.012421
2.570000, 0.012108
2.580000, 0.011803
2.590000, 0.011507
2.600000, 0.011220
2.610000, 0.010940
2.620000, 0.010668
2.630000, 0.010403
2.640000, 0.010146
2.650000, 0.009896
2.660000, 0.009653
2.670000, 0.009416
2.680000, 0.009186
2.690000, 0.008962
2.700000, 0.008744
2.710000, 0.008532
2.720000, 0.008325
2.730000, 0.008124
2.740000, 0.007928
2.750000, 0.007738
2.760000, 0.007552
2.770000, 0.007372
2.780000, 0.007196
2.790000, 0.007025
2.800000, 0.006858
2.810000, 0.006695
2.820000, 0.006537
2.830000, 0.006383
2.840000, 0.006233
2.850000, 0.006086
2.860000, 0.005943
2.870000, 0.005804
2.880000, 0.005669
2.890000, 0.005537
2.900000, 0.005408
2.910000, 0.005283
2.920000, 0.005160
2.930000, 0.005041
2.940000, 0.004925
2.950000, 0.004811
2.960000, 0.004701
2.970000, 0.004593
2.980000, 0.004488
2.990000, 0.004385
3.000000, 0.004285
3.010000, 0.004188
3.020000, 0.004092
3.030000, 0.004000
3.040000, 0.003909
3.050000, 0.003821
3.060000, 0.003734
3.070000, 0.003650
3.080000, 0.003568
3.090000, 0.003488
3.100000, 0.003410
3.110000, 0.003333
3.120000, 0.003259
3.130000, 0.003186
3.140000, 0.003115
3.150000, 0.003046
3.160000, 0.002978
3.170000, 0.002912
3.180000, 0.002847
3.190000, 0.002784
3.200000, 0.002723
3.210000, 0.002663
3.220000, 0.002604
3.230000, 0.002547
3.240000, 0.002491
3.250000, 0.002436
3.260000, 0.002383
3.270000, 0.002331
3.280000, 0.002280
3.290000, 0.002230
3.300000, 0.002182
3.310000, 0.002134
3.320000, 0.002088
3.330000, 0.002042
3.340000, 0.001998
3.350000, 0.001955
3.360000, 0.001913
3.370000, 0.001871
3.380000, 0.001831
3.390000, 0.001791
3.400000, 0.001753
3.410000, 0.001715
3.420000, 0.001678
3.430000, 0.001642
3.440000, 0.001607
3.450000, 0.001573
3.460000, 0.001539
3.470000, 0.001506
3.480000, 0.001474
3.490000, 0.001443
3.500000, 0.001412
3.510000, 0.001382
3.520000, 0.001353
3.530000, 0.001324
3.540000, 0.001296
3.550000, 0.001269
3.560000, 0.001242
3.570000, 0.001216
3.580000, 0.001190
3.590000, 0.001165
3.600000, 0.001140
3.610000, 0.001116
3.620000, 0.001093
3.630000, 0.001070
3.640000, 0.001048
3.650000, 0.001026
3.660000, 0.001004
3.670000, 0.000983
3.680000, 0.000963
3.690000, 0.000942
3.700000, 0.000923
3.710000, 0.000904
3.720000, 0.000885
3.730000, 0.000866
3.740000, 0.000848
3.750000, 0.000831
3.760000, 0.000814
3.770000, 0.000797
3.780000, 0.000780
3.790000, 0.000764
3.800000, 0.000748
3.810000, 0.000733
3.820000, 0.000718
3.830000, 0.000703
3.840000, 0.000688
3.850000, 0.000674
3.860000, 0.000660
3.870000, 0.000647
3.880000, 0.000634
3.890000, 0.000621
3.900000, 0.000608
3.910000, 0.000595
3.920000, 0.000583
3.930000, 0.000571
3.940000, 0.000560
3.950000, 0.000548
3.960000, 0.000537
3.970000, 0.000526
3.980000, 0.000515
3.990000, 0.000505
4.000000, 0.000494
