ptf, etaf, rapidity
0.812000, 1.844000, 0.810086
0.812000, 1.882500, 0.810163
0.812000, 1.921000, 0.810236
0.812000, 1.959500, 0.810304
0.812000, 1.998000, 0.810369
0.812000, 2.036500, 0.810430
0.812000, 2.075000, 0.810487
0.812000, 2.113500, 0.810542
0.812000, 2.152000, 0.810593
0.812000, 2.190500, 0.810642
0.812000, 2.229000, 0.810688
0.812000, 2.267500, 0.810733
0.812000, 2.306000, 0.810774
0.812000, 2.344500, 0.810814
0.812000, 2.383000, 0.810852
0.812000, 2.421500, 0.810888
0.812000, 2.460000, 0.810923
0.812000, 2.498500, 0.810956
0.812000, 2.537000, 0.810987
0.812000, 2.575500, 0.811017
0.812000, 2.614000, 0.811046
0.812000, 2.652500, 0.811073
0.812000, 2.691000, 0.811099
0.812000, 2.729500, 0.811125
0.812000, 2.768000, 0.811149
0.812000, 2.806500, 0.811172
0.812000, 2.845000, 0.811194
0.812000, 2.883500, 0.811216
0.812000, 2.922000, 0.811236
0.812000, 2.960500, 0.811256
0.812000, 2.999000, 0.811275
0.812000, 3.037500, 0.811293
0.812000, 3.076000, 0.811310
0.812000, 3.114500, 0.811327
0.812000, 3.153000, 0.811344
0.812000, 3.191500, 0.811359
0.812000, 3.230000, 0.811375
0.812000, 3.268500, 0.811389
0.812000, 3.307000, 0.811403
0.812000, 3.345500, 0.811417
0.812000, 3.384000, 0.811430
0.812000, 3.422500, 0.811443
0.812000, 3.461000, 0.811455
0.812000, 3.499500, 0.811467
0.812000, 3.538000, 0.811479
0.812000, 3.576500, 0.811490
0.812000, 3.615000, 0.811501
0.812000, 3.653500, 0.811511
0.812000, 3.692000, 0.811521
0.812000, 3.730500, 0.811531
0.812000, 3.769000, 0.811541
0.812000, 3.807500, 0.811550
0.812000, 3.846000, 0.811559
0.812000, 3.884500, 0.811567
0.812000, 3.923000, 0.811576
0.812000, 3.961500, 0.811584
0.840000, 0.150000, 0.644356
0.840000, 0.188500, 0.699000
0.840000, 0.227000, 0.734802
0.840000, 0.265500, 0.759074
0.840000, 0.304000, 0.776094
0.840000, 0.342500, 0.788402
0.840000, 0.381000, 0.797546
0.840000, 0.419500, 0.804504
0.840000, 0.458000, 0.809909
0.840000, 0.496500, 0.814184
0.840000, 0.535000, 0.817620
0.840000, 0.573500, 0.820420
0.840000, 0.612000, 0.822731
0.840000, 0.650500, 0.824659
0.840000, 0.689000, 0.826284
0.840000, 0.727500, 0.827665
0.840000, 0.766000, 0.828849
0.840000, 0.804500, 0.829872
0.840000, 0.843000, 0.830760
0.840000, 0.881500, 0.831538
0.840000, 0.920000, 0.832221
0.840000, 0.958500, 0.832825
0.840000, 0.997000, 0.833362
0.840000, 1.035500, 0.833841
0.840000, 1.074000, 0.834270
0.840000, 1.112500, 0.834656
0.840000, 1.151000, 0.835004
0.840000, 1.189500, 0.835320
0.840000, 1.228000, 0.835606
0.840000, 1.266500, 0.835867
0.840000, 1.305000, 0.836106
0.840000, 1.343500, 0.836324
0.840000, 1.382000, 0.836525
0.840000, 1.420500, 0.836710
0.840000, 1.459000, 0.836880
0.840000, 1.497500, 0.837038
0.840000, 1.536000, 0.837183
0.840000, 1.574500, 0.837319
0.840000, 1.613000, 0.837445
0.840000, 1.651500, 0.837562
0.840000, 1.690000, 0.837671
0.840000, 1.728500, 0.837773
0.840000, 1.767000, 0.837869
0.840000, 1.805500, 0.837959
0.840000, 1.844000, 0.838043
0.840000, 1.882500, 0.838122
0.840000, 1.921000, 0.838196
0.840000, 1.959500, 0.838266
0.840000, 1.998000, 0.838332
0.840000, 2.036500, 0.838394
0.840000, 2.075000, 0.838453
0.840000, 2.113500, 0.838509
0.840000, 2.152000, 0.838561
0.840000, 2.190500, 0.838611
0.840000, 2.229000, 0.838659
0.840000, 2.267500, 0.838704
0.840000, 2.306000, 0.838747
0.840000, 2.344500, 0.838787
0.840000, 2.383000, 0.838826
0.840000, 2.421500, 0.838863
0.840000, 2.460000, 0.838898
0.840000, 2.498500, 0.838932
0.840000, 2.537000, 0.838964
0.840000, 2.575500, 0.838995
0.840000, 2.614000, 0.839024
0.840000, 2.652500, 0.839052
0.840000, 2.691000, 0.839079
0.840000, 2.729500, 0.839105
0.840000, 2.768000, 0.839130
0.840000, 2.806500, 0.839153
0.840000, 2.845000, 0.839176
0.840000, 2.883500, 0.839198
0.840000, 2.922000, 0.839219
0.840000, 2.960500, 0.839239
0.840000, 2.999000, 0.839258
0.840000, 3.037500, 0.839277
0.840000, 3.076000, 0.839295
0.840000, 3.114500, 0.839312
0.840000, 3.153000, 0.839329
0.840000, 3.191500, 0.839345
0.840000, 3.230000, 0.839360
0.840000, 3.268500, 0.839375
0.840000, 3.307000, 0.839390
0.840000, 3.345500, 0.839404
0.840000, 3.384000, 0.839417
0.840000, 3.422500, 0.839430
0.840000, 3.461000, 0.839443
0.840000, 3.499500, 0.839455
0.840000, 3.538000, 0.839467
0.840000, 3.576500, 0.839478
0.840000, 3.615000, 0.839489
0.840000, 3.653500, 0.839500
0.840000, 3.692000, 0.839510
0.840000, 3.730500, 0.839520
0.840000, 3.769000, 0.839530
0.840000, 3.807500, 0.839540
0.840000, 3.846000, 0.839549
0.840000, 3.884500, 0.839558
0.840000, 3.923000, 0.839566
0.840000, 3.961500, 0.839575
0.868000, 0.150000, 0.667610
0.868000, 0.188500, 0.723702
0.868000, 0.227000, 0.760401
0.868000, 0.265500, 0.785258
0.868000, 0.304000, 0.802677
0.868000, 0.342500, 0.815267
0.868000, 0.381000, 0.824619
0.868000, 0.419500, 0.831732
0.868000, 0.458000, 0.837257
0.868000, 0.496500, 0.841627
0.868000, 0.535000, 0.845138
0.868000, 0.573500, 0.847999
0.868000, 0.612000, 0.850360
0.868000, 0.650500, 0.852330
0.868000, 0.689000, 0.853990
0.868000, 0.727500, 0.855401
0.868000, 0.766000, 0.856611
0.868000, 0.804500, 0.857655
0.868000, 0.843000, 0.858563
0.868000, 0.881500, 0.859357
0.868000, 0.920000, 0.860055
0.868000, 0.958500, 0.860672
0.868000, 0.997000, 0.861221
0.868000, 1.035500, 0.861710
0.868000, 1.074000, 0.862148
0.868000, 1.112500, 0.862542
0.868000, 1.151000, 0.862898
0.868000, 1.189500, 0.863220
0.868000, 1.228000, 0.863513
0.868000, 1.266500, 0.863779
0.868000, 1.305000, 0.864023
0.868000, 1.343500, 0.864246
0.868000, 1.382000, 0.864451
0.868000, 1.420500, 0.864640
0.868000, 1.459000, 0.864814
0.868000, 1.497500, 0.864975
0.868000, 1.536000, 0.865124
0.868000, 1.574500, 0.865262
0.868000, 1.613000, 0.865390
0.868000, 1.651500, 0.865510
0.868000, 1.690000, 0.865622
0.868000, 1.728500, 0.865726
0.868000, 1.767000, 0.865824
0.868000, 1.805500, 0.865915
0.868000, 1.844000, 0.866001
0.868000, 1.882500, 0.866082
0.868000, 1.921000, 0.866158
0.868000, 1.959500, 0.866229
0.868000, 1.998000, 0.866296
0.868000, 2.036500, 0.866360
0.868000, 2.075000, 0.866420
0.868000, 2.113500, 0.866477
0.868000, 2.152000, 0.866531
0.868000, 2.190500, 0.866582
0.868000, 2.229000, 0.866630
0.868000, 2.267500, 0.866676
0.868000, 2.306000, 0.866720
0.868000, 2.344500, 0.866762
0.868000, 2.383000, 0.866801
0.868000, 2.421500, 0.866839
0.868000, 2.460000, 0.866875
0.868000, 2.498500, 0.866909
0.868000, 2.537000, 0.866942
0.868000, 2.575500, 0.866974
0.868000, 2.614000, 0.867003
0.868000, 2.652500, 0.867032
0.868000, 2.691000, 0.867060
0.868000, 2.729500, 0.867086
0.868000, 2.768000, 0.867111
0.868000, 2.806500, 0.867135
0.868000, 2.845000, 0.867158
0.868000, 2.883500, 0.867181
0.868000, 2.922000, 0.867202
0.868000, 2.960500, 0.867223
0.868000, 2.999000, 0.867243
0.868000, 3.037500, 0.867262
0.868000, 3.076000, 0.867280
0.868000, 3.114500, 0.867298
0.868000, 3.153000, 0.867315
0.868000, 3.191500, 0.867331
0.868000, 3.230000, 0.867347
0.868000, 3.268500, 0.867362
0.868000, 3.307000, 0.867377
0.868000, 3.345500, 0.867391
0.868000, 3.384000, 0.867405
0.868000, 3.422500, 0.867418
0.868000, 3.461000, 0.867431
0.868000, 3.499500, 0.867444
0.868000, 3.538000, 0.867456
0.868000, 3.576500, 0.867467
0.868000, 3.615000, 0.867479
0.868000, 3.653500, 0.867489
0.868000, 3.692000, 0.867500
0.868000, 3.730500, 0.867510
0.868000, 3.769000, 0.867520
0.868000, 3.807500, 0.867530
0.868000, 3.846000, 0.867539
0.868000, 3.884500, 0.867548
0.868000, 3.923000, 0.867557
0.868000, 3.961500, 0.867566
0.896000, 0.150000, 0.691004
0.896000, 0.188500, 0.748510
0.896000, 0.227000, 0.786081
0.896000, 0.265500, 0.811504
0.896000, 0.304000, 0.829310
0.896000, 0.342500, 0.842173
0.896000, 0.381000, 0.851725
0.896000, 0.419500, 0.858989
0.896000, 0.458000, 0.864629
0.896000, 0.496500, 0.869090
0.896000, 0.535000, 0.872674
0.896000, 0.573500, 0.875594
0.896000, 0.612000, 0.878004
0.896000, 0.650500, 0.880014
0.896000, 0.689000, 0.881707
0.896000, 0.727500, 0.883147
0.896000, 0.766000, 0.884382
0.896000, 0.804500, 0.885447
0.896000, 0.843000, 0.886373
0.896000, 0.881500, 0.887183
0.896000, 0.920000, 0.887896
0.896000, 0.958500, 0.888525
0.896000, 0.997000, 0.889085
0.896000, 1.035500, 0.889584
0.896000, 1.074000, 0.890031
0.896000, 1.112500, 0.890433
0.896000, 1.151000, 0.890796
0.896000, 1.189500, 0.891124
0.896000, 1.228000, 0.891423
0.896000, 1.266500, 0.891695
0.896000, 1.305000, 0.891943
0.896000, 1.343500, 0.892171
0.896000, 1.382000, 0.892380
0.896000, 1.420500, 0.892572
0.896000, 1.459000, 0.892750
0.896000, 1.497500, 0.892914
0.896000, 1.536000, 0.893066
0.896000, 1.574500, 0.893207
0.896000, 1.613000, 0.893338
0.896000, 1.651500, 0.893460
0.896000, 1.690000, 0.893574
0.896000, 1.728500, 0.893681
0.896000, 1.767000, 0.893780
0.896000, 1.805500, 0.893874
0.896000, 1.844000, 0.893961
0.896000, 1.882500, 0.894043
0.896000, 1.921000, 0.894121
0.896000, 1.959500, 0.894194
0.896000, 1.998000, 0.894262
0.896000, 2.036500, 0.894327
0.896000, 2.075000, 0.894389
0.896000, 2.113500, 0.894447
0.896000, 2.152000, 0.894502
0.896000, 2.190500, 0.894554
0.896000, 2.229000, 0.894603
0.896000, 2.267500, 0.894650
0.896000, 2.306000, 0.894695
0.896000, 2.344500, 0.894737
0.896000, 2.383000, 0.894777
0.896000, 2.421500, 0.894816
0.896000, 2.460000, 0.894853
0.896000, 2.498500, 0.894888
0.896000, 2.537000, 0.894921
0.896000, 2.575500, 0.894953
0.896000, 2.614000, 0.894984
0.896000, 2.652500, 0.895013
0.896000, 2.691000, 0.895041
0.896000, 2.729500, 0.895068
0.896000, 2.768000, 0.895093
0.896000, 2.806500, 0.895118
0.896000, 2.845000, 0.895142
0.896000, 2.883500, 0.895164
0.896000, 2.922000, 0.895186
0.896000, 2.960500, 0.895207
0.896000, 2.999000, 0.895227
0.896000, 3.037500, 0.895247
0.896000, 3.076000, 0.895266
0.896000, 3.114500, 0.895284
0.896000, 3.153000, 0.895301
0.896000, 3.191500, 0.895318
0.896000, 3.230000, 0.895334
0.896000, 3.268500, 0.895349
0.896000, 3.307000, 0.895365
0.896000, 3.345500, 0.895379
0.896000, 3.384000, 0.895393
0.896000, 3.422500, 0.895407
0.896000, 3.461000, 0.895420
0.896000, 3.499500, 0.895432
0.896000, 3.538000, 0.895445
0.896000, 3.576500, 0.895457
0.896000, 3.615000, 0.895468
0.896000, 3.653500, 0.895479
0.896000, 3.692000, 0.895490
0.896000, 3.730500, 0.895500
0.896000, 3.769000, 0.895511
0.896000, 3.807500, 0.895520
0.896000, 3.846000, 0.895530
0.896000, 3.884500, 0.895539
0.896000, 3.923000, 0.895548
0.896000, 3.961500, 0.895557
0.924000, 0.150000, 0.714538
0.924000, 0.188500, 0.773424
0.924000, 0.227000, 0.811841
0.924000, 0.265500, 0.837814
0.924000, 0.304000, 0.855992
0.924000, 0.342500, 0.869120
0.924000, 0.381000, 0.878864
0.924000, 0.419500, 0.886273
0.924000, 0.458000, 0.892026
0.924000, 0.496500, 0.896574
0.924000, 0.535000, 0.900227
0.924000, 0.573500, 0.903204
0.924000, 0.612000, 0.905660
0.924000, 0.650500, 0.907709
0.924000, 0.689000, 0.909436
0.924000, 0.727500, 0.910903
0.924000, 0.766000, 0.912161
0.924000, 0.804500, 0.913247
0.924000, 0.843000, 0.914191
0.924000, 0.881500, 0.915016
0.924000, 0.920000, 0.915742
0.924000, 0.958500, 0.916384
0.924000, 0.997000, 0.916954
0.924000, 1.035500, 0.917462
0.924000, 1.074000, 0.917918
0.924000, 1.112500, 0.918328
0.924000, 1.151000, 0.918697
0.924000, 1.189500, 0.919032
0.924000, 1.228000, 0.919336
0.924000, 1.266500, 0.919614
0.924000, 1.305000, 0.919867
0.924000, 1.343500, 0.920099
0.924000, 1.382000, 0.920312
0.924000, 1.420500, 0.920508
0.924000, 1.459000, 0.920689
0.924000, 1.497500, 0.920856
0.924000, 1.536000, 0.921011
0.924000, 1.574500, 0.921154
0.924000, 1.613000, 0.921288
0.924000, 1.651500, 0.921412
0.924000, 1.690000, 0.921529
0.924000, 1.728500, 0.921637
0.924000, 1.767000, 0.921738
0.924000, 1.805500, 0.921833
0.924000, 1.844000, 0.921923
0.924000, 1.882500, 0.922006
0.924000, 1.921000, 0.922085
0.924000, 1.959500, 0.922160
0.924000, 1.998000, 0.922230
0.924000, 2.036500, 0.922296
0.924000, 2.075000, 0.922358
0.924000, 2.113500, 0.922417
0.924000, 2.152000, 0.922473
0.924000, 2.190500, 0.922526
0.924000, 2.229000, 0.922577
0.924000, 2.267500, 0.922625
0.924000, 2.306000, 0.922670
0.924000, 2.344500, 0.922713
0.924000, 2.383000, 0.922754
0.924000, 2.421500, 0.922794
0.924000, 2.460000, 0.922831
0.924000, 2.498500, 0.922867
0.924000, 2.537000, 0.922901
0.924000, 2.575500, 0.922933
0.924000, 2.614000, 0.922964
0.924000, 2.652500, 0.922994
0.924000, 2.691000, 0.923023
0.924000, 2.729500, 0.923050
0.924000, 2.768000, 0.923076
0.924000, 2.806500, 0.923101
0.924000, 2.845000, 0.923126
0.924000, 2.883500, 0.923149
0.924000, 2.922000, 0.923171
0.924000, 2.960500, 0.923192
0.924000, 2.999000, 0.923213
0.924000, 3.037500, 0.923233
0.924000, 3.076000, 0.923252
0.924000, 3.114500, 0.923270
0.924000, 3.153000, 0.923288
0.924000, 3.191500, 0.923305
0.924000, 3.230000, 0.923321
0.924000, 3.268500, 0.923337
0.924000, 3.307000, 0.923353
0.924000, 3.345500, 0.923367
0.924000, 3.384000, 0.923382
0.924000, 3.422500, 0.923395
0.924000, 3.461000, 0.923409
0.924000, 3.499500, 0.923422
0.924000, 3.538000, 0.923434
0.924000, 3.576500, 0.923446
0.924000, 3.615000, 0.923458
0.924000, 3.653500, 0.923469
0.924000, 3.692000, 0.923480
0.924000, 3.730500, 0.923491
0.924000, 3.769000, 0.923501
0.924000, 3.807500, 0.923511
0.924000, 3.846000, 0.923521
0.924000, 3.884500, 0.923531
0.924000, 3.923000, 0.923540
0.924000, 3.961500, 0.923549
0.952000, 0.150000, 0.738211
0.952000, 0.188500, 0.798441
0.952000, 0.227000, 0.837681
0.952000, 0.265500, 0.864185
0.952000, 0.304000, 0.882724
0.952000, 0.342500, 0.896106
0.952000, 0.381000, 0.906037
0.952000, 0.419500, 0.913585
0.952000, 0.458000, 0.919445
0.952000, 0.496500, 0.924077
0.952000, 0.535000, 0.927798
0.952000, 0.573500, 0.930830
0.952000, 0.612000, 0.933331
0.952000, 0.650500, 0.935417
0.952000, 0.689000, 0.937175
0.952000, 0.727500, 0.938669
0.952000, 0.766000, 0.939949
0.952000, 0.804500, 0.941055
0.952000, 0.843000, 0.942016
0.952000, 0.881500, 0.942856
0.952000, 0.920000, 0.943595
0.952000, 0.958500, 0.944248
0.952000, 0.997000, 0.944828
0.952000, 1.035500, 0.945346
0.952000, 1.074000, 0.945810
0.952000, 1.112500, 0.946227
0.952000, 1.151000, 0.946603
0.952000, 1.189500, 0.946944
0.952000, 1.228000, 0.947254
0.952000, 1.266500, 0.947536
0.952000, 1.305000, 0.947793
0.952000, 1.343500, 0.948029
0.952000, 1.382000, 0.948246
0.952000, 1.420500, 0.948446
0.952000, 1.459000, 0.948630
0.952000, 1.497500, 0.948800
0.952000, 1.536000, 0.948958
0.952000, 1.574500, 0.949104
0.952000, 1.613000, 0.949240
0.952000, 1.651500, 0.949366
0.952000, 1.690000, 0.949485
0.952000, 1.728500, 0.949595
0.952000, 1.767000, 0.949698
0.952000, 1.805500, 0.949795
0.952000, 1.844000, 0.949886
0.952000, 1.882500, 0.949971
0.952000, 1.921000, 0.950051
0.952000, 1.959500, 0.950127
0.952000, 1.998000, 0.950198
0.952000, 2.036500, 0.950266
0.952000, 2.075000, 0.950329
0.952000, 2.113500, 0.950389
0.952000, 2.152000, 0.950446
0.952000, 2.190500, 0.950500
0.952000, 2.229000, 0.950551
0.952000, 2.267500, 0.950600
0.952000, 2.306000, 0.950646
0.952000, 2.344500, 0.950690
0.952000, 2.383000, 0.950732
0.952000, 2.421500, 0.950772
0.952000, 2.460000, 0.950810
0.952000, 2.498500, 0.950847
0.952000, 2.537000, 0.950881
0.952000, 2.575500, 0.950914
0.952000, 2.614000, 0.950946
0.952000, 2.652500, 0.950976
0.952000, 2.691000, 0.951005
0.952000, 2.729500, 0.951033
0.952000, 2.768000, 0.951060
0.952000, 2.806500, 0.951085
0.952000, 2.845000, 0.951110
0.952000, 2.883500, 0.951134
0.952000, 2.922000, 0.951156
0.952000, 2.960500, 0.951178
0.952000, 2.999000, 0.951199
0.952000, 3.037500, 0.951219
0.952000, 3.076000, 0.951238
0.952000, 3.114500, 0.951257
0.952000, 3.153000, 0.951275
0.952000, 3.191500, 0.951293
0.952000, 3.230000, 0.951309
0.952000, 3.268500, 0.951325
0.952000, 3.307000, 0.951341
0.952000, 3.345500, 0.951356
0.952000, 3.384000, 0.951371
0.952000, 3.422500, 0.951385
0.952000, 3.461000, 0.951398
0.952000, 3.499500, 0.951411
0.952000, 3.538000, 0.951424
0.952000, 3.576500, 0.951437
0.952000, 3.615000, 0.951448
0.952000, 3.653500, 0.951460
0.952000, 3.692000, 0.951471
0.952000, 3.730500, 0.951482
0.952000, 3.769000, 0.951493
0.952000, 3.807500, 0.951503
0.952000, 3.846000, 0.951513
0.952000, 3.884500, 0.951522
0.952000, 3.923000, 0.951532
0.952000, 3.961500, 0.951541
0.980000, 0.150000, 0.762023
0.980000, 0.188500, 0.823562
0.980000, 0.227000, 0.863598
0.980000, 0.265500, 0.890617
0.980000, 0.304000, 0.909504
0.980000, 0.342500, 0.923132
0.980000, 0.381000, 0.933241
0.980000, 0.419500, 0.940924
0.980000, 0.458000, 0.946887
0.980000, 0.496500, 0.951601
0.980000, 0.535000, 0.955386
0.980000, 0.573500, 0.958470
0.980000, 0.612000, 0.961014
0.980000, 0.650500, 0.963136
0.980000, 0.689000, 0.964924
0.980000, 0.727500, 0.966444
0.980000, 0.766000, 0.967746
0.980000, 0.804500, 0.968870
0.980000, 0.843000, 0.969848
0.980000, 0.881500, 0.970702
0.980000, 0.920000, 0.971453
0.980000, 0.958500, 0.972118
0.980000, 0.997000, 0.972708
0.980000, 1.035500, 0.973234
0.980000, 1.074000, 0.973706
0.980000, 1.112500, 0.974130
0.980000, 1.151000, 0.974512
0.980000, 1.189500, 0.974859
0.980000, 1.228000, 0.975174
0.980000, 1.266500, 0.975461
0.980000, 1.305000, 0.975723
0.980000, 1.343500, 0.975963
0.980000, 1.382000, 0.976183
0.980000, 1.420500, 0.976386
0.980000, 1.459000, 0.976573
0.980000, 1.497500, 0.976746
0.980000, 1.536000, 0.976907
0.980000, 1.574500, 0.977055
0.980000, 1.613000, 0.977194
0.980000, 1.651500, 0.977322
0.980000, 1.690000, 0.977442
0.980000, 1.728500, 0.977555
0.980000, 1.767000, 0.977660
0.980000, 1.805500, 0.977758
0.980000, 1.844000, 0.977850
0.980000, 1.882500, 0.977937
0.980000, 1.921000, 0.978019
0.980000, 1.959500, 0.978096
0.980000, 1.998000, 0.978168
0.980000, 2.036500, 0.978236
0.980000, 2.075000, 0.978301
0.980000, 2.113500, 0.978362
0.980000, 2.152000, 0.978420
0.980000, 2.190500, 0.978475
0.980000, 2.229000, 0.978527
0.980000, 2.267500, 0.978577
0.980000, 2.306000, 0.978624
0.980000, 2.344500, 0.978668
0.980000, 2.383000, 0.978711
0.980000, 2.421500, 0.978752
0.980000, 2.460000, 0.978790
0.980000, 2.498500, 0.978827
0.980000, 2.537000, 0.978863
0.980000, 2.575500, 0.978896
0.980000, 2.614000, 0.978928
0.980000, 2.652500, 0.978959
0.980000, 2.691000, 0.978989
0.980000, 2.729500, 0.979017
0.980000, 2.768000, 0.979044
0.980000, 2.806500, 0.979070
0.980000, 2.845000, 0.979095
0.980000, 2.883500, 0.979119
0.980000, 2.922000, 0.979142
0.980000, 2.960500, 0.979164
0.980000, 2.999000, 0.979186
0.980000, 3.037500, 0.979206
0.980000, 3.076000, 0.979226
0.980000, 3.114500, 0.979245
0.980000, 3.153000, 0.979263
0.980000, 3.191500, 0.979281
0.980000, 3.230000, 0.979298
0.980000, 3.268500, 0.979314
0.980000, 3.307000, 0.979330
0.980000, 3.345500, 0.979345
0.980000, 3.384000, 0.979360
0.980000, 3.422500, 0.979374
0.980000, 3.461000, 0.979388
0.980000, 3.499500, 0.979402
0.980000, 3.538000, 0.979415
0.980000, 3.576500, 0.979427
0.980000, 3.615000, 0.979439
0.980000, 3.653500, 0.979451
0.980000, 3.692000, 0.979462
0.980000, 3.730500, 0.979473
0.980000, 3.769000, 0.979484
0.980000, 3.807500, 0.979494
0.980000, 3.846000, 0.979505
0.980000, 3.884500, 0.979514
0.980000, 3.923000, 0.979524
0.980000, 3.961500, 0.979533
1.008000, 0.150000, 0.785972
1.008000, 0.188500, 0.848785
1.008000, 0.227000, 0.889593
1.008000, 0.265500, 0.917109
1.008000, 0.304000, 0.936331
1.008000, 0.342500, 0.950195
1.008000, 0.381000, 0.960477
1.008000, 0.419500, 0.968290
1.008000, 0.458000, 0.974352
1.008000, 0.496500, 0.979143
1.008000, 0.535000, 0.982991
1.008000, 0.573500, 0.986125
1.008000, 0.612000, 0.988711
1.008000, 0.650500, 0.990867
1.008000, 0.689000, 0.992684
1.008000, 0.727500, 0.994228
1.008000, 0.766000, 0.995551
1.008000, 0.804500, 0.996693
1.008000, 0.843000, 0.997686
1.008000, 0.881500, 0.998554
1.008000, 0.920000, 0.999318
1.008000, 0.958500, 0.999993
1.008000, 0.997000, 1.000592
1.008000, 1.035500, 1.001127
1.008000, 1.074000, 1.001606
1.008000, 1.112500, 1.002037
1.008000, 1.151000, 1.002426
1.008000, 1.189500, 1.002778
1.008000, 1.228000, 1.003098
1.008000, 1.266500, 1.003389
1.008000, 1.305000, 1.003655
1.008000, 1.343500, 1.003899
1.008000, 1.382000, 1.004123
1.008000, 1.420500, 1.004329
1.008000, 1.459000, 1.004519
1.008000, 1.497500, 1.004695
1.008000, 1.536000, 1.004858
1.008000, 1.574500, 1.005009
1.008000, 1.613000, 1.005149
1.008000, 1.651500, 1.005280
1.008000, 1.690000, 1.005402
1.008000, 1.728500, 1.005516
1.008000, 1.767000, 1.005623
1.008000, 1.805500, 1.005723
1.008000, 1.844000, 1.005816
1.008000, 1.882500, 1.005905
1.008000, 1.921000, 1.005987
1.008000, 1.959500, 1.006066
1.008000, 1.998000, 1.006139
1.008000, 2.036500, 1.006209
1.008000, 2.075000, 1.006274
1.008000, 2.113500, 1.006336
1.008000, 2.152000, 1.006395
1.008000, 2.190500, 1.006451
1.008000, 2.229000, 1.006504
1.008000, 2.267500, 1.006554
1.008000, 2.306000, 1.006602
1.008000, 2.344500, 1.006647
1.008000, 2.383000, 1.006691
1.008000, 2.421500, 1.006732
1.008000, 2.460000, 1.006771
1.008000, 2.498500, 1.006809
1.008000, 2.537000, 1.006845
1.008000, 2.575500, 1.006879
1.008000, 2.614000, 1.006912
1.008000, 2.652500, 1.006943
1.008000, 2.691000, 1.006973
1.008000, 2.729500, 1.007002
1.008000, 2.768000, 1.007029
1.008000, 2.806500, 1.007056
1.008000, 2.845000, 1.007081
1.008000, 2.883500, 1.007105
1.008000, 2.922000, 1.007129
1.008000, 2.960500, 1.007151
1.008000, 2.999000, 1.007173
1.008000, 3.037500, 1.007194
1.008000, 3.076000, 1.007214
1.008000, 3.114500, 1.007233
1.008000, 3.153000, 1.007251
1.008000, 3.191500, 1.007269
1.008000, 3.230000, 1.007287
1.008000, 3.268500, 1.007303
1.008000, 3.307000, 1.007319
1.008000, 3.345500, 1.007335
1.008000, 3.384000, 1.007350
1.008000, 3.422500, 1.007365
1.008000, 3.461000, 1.007379
1.008000, 3.499500, 1.007392
1.008000, 3.538000, 1.007405
1.008000, 3.576500, 1.007418
1.008000, 3.615000, 1.007430
1.008000, 3.653500, 1.007442
1.008000, 3.692000, 1.007454
1.008000, 3.730500, 1.007465
1.008000, 3.769000, 1.007476
1.008000, 3.807500, 1.007486
1.008000, 3.846000, 1.007497
1.008000, 3.884500, 1.007507
1.008000, 3.923000, 1.007516
1.008000, 3.961500, 1.007526
1.036000, 0.150000, 0.810056
1.036000, 0.188500, 0.874108
1.036000, 0.227000, 0.915664
1.036000, 0.265500, 0.943658
1.036000, 0.304000, 0.963205
1.036000, 0.342500, 0.977297
1.036000, 0.381000, 0.987744
1.036000, 0.419500, 0.995681
1.036000, 0.458000, 1.001839
1.036000, 0.496500, 1.006704
1.036000, 0.535000, 1.010612
1.036000, 0.573500, 1.013795
1.036000, 0.612000, 1.016420
1.036000, 0.650500, 1.018609
1.036000, 0.689000, 1.020453
1.036000, 0.727500, 1.022021
1.036000, 0.766000, 1.023364
1.036000, 0.804500, 1.024524
1.036000, 0.843000, 1.025532
1.036000, 0.881500, 1.026413
1.036000, 0.920000, 1.027188
1.036000, 0.958500, 1.027873
1.036000, 0.997000, 1.028481
1.036000, 1.035500, 1.029024
1.036000, 1.074000, 1.029510
1.036000, 1.112500, 1.029948
1.036000, 1.151000, 1.030342
1.036000, 1.189500, 1.030700
1.036000, 1.228000, 1.031024
1.036000, 1.266500, 1.031320
1.036000, 1.305000, 1.031590
1.036000, 1.343500, 1.031838
1.036000, 1.382000, 1.032065
1.036000, 1.420500, 1.032274
1.036000, 1.459000, 1.032467
1.036000, 1.497500, 1.032646
1.036000, 1.536000, 1.032811
1.036000, 1.574500, 1.032964
1.036000, 1.613000, 1.033107
1.036000, 1.651500, 1.033240
1.036000, 1.690000, 1.033363
1.036000, 1.728500, 1.033479
1.036000, 1.767000, 1.033587
1.036000, 1.805500, 1.033689
1.036000, 1.844000, 1.033784
1.036000, 1.882500, 1.033873
1.036000, 1.921000, 1.033958
1.036000, 1.959500, 1.034037
1.036000, 1.998000, 1.034111
1.036000, 2.036500, 1.034182
1.036000, 2.075000, 1.034249
1.036000, 2.113500, 1.034312
1.036000, 2.152000, 1.034371
1.036000, 2.190500, 1.034428
1.036000, 2.229000, 1.034482
1.036000, 2.267500, 1.034533
1.036000, 2.306000, 1.034581
1.036000, 2.344500, 1.034627
1.036000, 2.383000, 1.034671
1.036000, 2.421500, 1.034713
1.036000, 2.460000, 1.034753
1.036000, 2.498500, 1.034791
1.036000, 2.537000, 1.034827
1.036000, 2.575500, 1.034862
1.036000, 2.614000, 1.034895
1.036000, 2.652500, 1.034927
