ptf, phif, pti, pti/ptf
2.150000, 1.005310, 1.821660, 0.847284
2.150000, 1.068142, 1.884399, 0.876465
2.150000, 1.130973, 1.947216, 0.905682
2.150000, 1.193805, 2.009867, 0.934822
2.150000, 1.256637, 2.072131, 0.963782
2.150000, 1.319469, 2.133807, 0.992468
2.150000, 1.382301, 2.194712, 1.020796
2.150000, 1.445133, 2.254677, 1.048687
2.150000, 1.507964, 2.313547, 1.076068
2.150000, 1.570796, 2.371181, 1.102875
2.150000, 1.633628, 2.427447, 1.129045
2.150000, 1.696460, 2.482223, 1.154523
2.150000, 1.759292, 2.535397, 1.179255
2.150000, 1.822124, 2.586864, 1.203193
2.150000, 1.884956, 2.636527, 1.226291
2.150000, 1.947787, 2.684294, 1.248509
2.150000, 2.010619, 2.730083, 1.269806
2.150000, 2.073451, 2.773813, 1.290146
2.150000, 2.136283, 2.815414, 1.309495
2.150000, 2.199115, 2.854816, 1.327822
2.150000, 2.261947, 2.891958, 1.345097
2.150000, 2.324779, 2.926782, 1.361294
2.150000, 2.387610, 2.959234, 1.376388
2.150000, 2.450442, 2.989265, 1.390356
2.150000, 2.513274, 3.016832, 1.403178
2.150000, 2.576106, 3.041893, 1.414834
2.150000, 2.638938, 3.064412, 1.425308
2.150000, 2.701770, 3.084357, 1.434585
2.150000, 2.764602, 3.101699, 1.442651
2.150000, 2.827433, 3.116415, 1.449495
2.150000, 2.890265, 3.128483, 1.455108
2.150000, 2.953097, 3.137887, 1.459482
2.150000, 3.015929, 3.144613, 1.462611
2.150000, 3.078761, 3.148653, 1.464490
2.160000, -3.141593, 3.160000, 1.462963
2.160000, -3.078761, 3.158651, 1.462338
2.160000, -3.015929, 3.154605, 1.460465
2.160000, -2.953097, 3.147869, 1.457347
2.160000, -2.890265, 3.138452, 1.452987
2.160000, -2.827433, 3.126366, 1.447392
2.160000, -2.764602, 3.111629, 1.440569
2.160000, -2.701770, 3.094261, 1.432528
2.160000, -2.638938, 3.074288, 1.423281
2.160000, -2.576106, 3.051737, 1.412841
2.160000, -2.513274, 3.026641, 1.401223
2.160000, -2.450442, 2.999036, 1.388443
2.160000, -2.387610, 2.968964, 1.374520
2.160000, -2.324779, 2.936468, 1.359476
2.160000, -2.261947, 2.901598, 1.343332
2.160000, -2.199115, 2.864408, 1.326115
2.160000, -2.136283, 2.824955, 1.307850
2.160000, -2.073451, 2.783303, 1.288566
2.160000, -2.010619, 2.739519, 1.268296
2.160000, -1.947787, 2.693677, 1.247073
2.160000, -1.884956, 2.645856, 1.224933
2.160000, -1.822124, 2.596140, 1.201916
2.160000, -1.759292, 2.544619, 1.178064
2.160000, -1.696460, 2.491393, 1.153423
2.160000, -1.633628, 2.436566, 1.128040
2.160000, -1.570796, 2.380252, 1.101969
2.160000, -1.507964, 2.322573, 1.075265
2.160000, -1.445133, 2.263661, 1.047991
2.160000, -1.382301, 2.203659, 1.020212
2.160000, -1.319469, 2.142722, 0.992001
2.160000, -1.256637, 2.081021, 0.963435
2.160000, -1.193805, 2.018738, 0.934601
2.160000, -1.130973, 1.956076, 0.905591
2.160000, -1.068142, 1.893258, 0.876508
2.160000, -1.005310, 1.830527, 0.847466
2.160000, -0.942478, 1.768154, 0.818590
2.160000, -0.879646, 1.706437, 0.790017
2.160000, -0.816814, 1.645709, 0.761902
2.160000, -0.753982, 1.586334, 0.734414
2.160000, -0.691150, 1.528719, 0.707740
2.160000, -0.628319, 1.473311, 0.682089
2.160000, -0.565487, 1.420600, 0.657685
2.160000, -0.502655, 1.371115, 0.634775
2.160000, -0.439823, 1.325423, 0.613622
2.160000, -0.376991, 1.284121, 0.594500
2.160000, -0.314159, 1.247812, 0.577691
2.160000, -0.251327, 1.217095, 0.563470
2.160000, -0.188496, 1.192526, 0.552096
2.160000, -0.125664, 1.174591, 0.543792
2.160000, -0.062832, 1.163669, 0.538735
2.160000, 0.000000, 1.160000, 0.537037
2.160000, 0.062832, 1.163669, 0.538735
2.160000, 0.125664, 1.174591, 0.543792
2.160000, 0.188496, 1.192526, 0.552096
2.160000, 0.251327, 1.217095, 0.563470
2.160000, 0.314159, 1.247812, 0.577691
2.160000, 0.376991, 1.284121, 0.594500
2.160000, 0.439823, 1.325423, 0.613622
2.160000, 0.502655, 1.371115, 0.634775
2.160000, 0.565487, 1.420600, 0.657685
2.160000, 0.628319, 1.473311, 0.682089
2.160000, 0.691150, 1.528719, 0.707740
2.160000, 0.753982, 1.586334, 0.734414
2.160000, 0.816814, 1.645709, 0.761902
2.160000, 0.879646, 1.706437, 0.790017
2.160000, 0.942478, 1.768154, 0.818590
2.160000, 1.005310, 1.830527, 0.847466
2.160000, 1.068142, 1.893258, 0.876508
2.160000, 1.130973, 1.956076, 0.905591
2.160000, 1.193805, 2.018738, 0.934601
2.160000, 1.256637, 2.081021, 0.963435
2.160000, 1.319469, 2.142722, 0.992001
2.160000, 1.382301, 2.203659, 1.020212
2.160000, 1.445133, 2.263661, 1.047991
2.160000, 1.507964, 2.322573, 1.075265
2.160000, 1.570796, 2.380252, 1.101969
2.160000, 1.633628, 2.436566, 1.128040
2.160000, 1.696460, 2.491393, 1.153423
2.160000, 1.759292, 2.544619, 1.178064
2.160000, 1.822124, 2.596140, 1.201916
2.160000, 1.884956, 2.645856, 1.224933
2.160000, 1.947787, 2.693677, 1.247073
2.160000, 2.010619, 2.739519, 1.268296
2.160000, 2.073451, 2.783303, 1.288566
2.160000, 2.136283, 2.824955, 1.307850
2.160000, 2.199115, 2.864408, 1.326115
2.160000, 2.261947, 2.901598, 1.343332
2.160000, 2.324779, 2.936468, 1.359476
2.160000, 2.387610, 2.968964, 1.374520
2.160000, 2.450442, 2.999036, 1.388443
2.160000, 2.513274, 3.026641, 1.401223
2.160000, 2.576106, 3.051737, 1.412841
2.160000, 2.638938, 3.074288, 1.423281
2.160000, 2.701770, 3.094261, 1.432528
2.160000, 2.764602, 3.111629, 1.440569
2.160000, 2.827433, 3.126366, 1.447392
2.160000, 2.890265, 3.138452, 1.452987
2.160000, 2.953097, 3.147869, 1.457347
2.160000, 3.015929, 3.154605, 1.460465
2.160000, 3.078761, 3.158651, 1.462338
2.170000, -3.141593, 3.170000, 1.460829
2.170000, -3.078761, 3.168649, 1.460207
2.170000, -3.015929, 3.164598, 1.458340
2.170000, -2.953097, 3.157852, 1.455231
2.170000, -2.890265, 3.148420, 1.450885
2.170000, -2.827433, 3.136317, 1.445307
2.170000, -2.764602, 3.121559, 1.438506
2.170000, -2.701770, 3.104166, 1.430491
2.170000, -2.638938, 3.084165, 1.421274
2.170000, -2.576106, 3.061582, 1.410867
2.170000, -2.513274, 3.036451, 1.399286
2.170000, -2.450442, 3.008808, 1.386548
2.170000, -2.387610, 2.978695, 1.372671
2.170000, -2.324779, 2.946156, 1.357676
2.170000, -2.261947, 2.911240, 1.341585
2.170000, -2.199115, 2.874002, 1.324425
2.170000, -2.136283, 2.834500, 1.306221
2.170000, -2.073451, 2.792796, 1.287003
2.170000, -2.010619, 2.748960, 1.266802
2.170000, -1.947787, 2.703065, 1.245652
2.170000, -1.884956, 2.655190, 1.223590
2.170000, -1.822124, 2.605420, 1.200654
2.170000, -1.759292, 2.553847, 1.176888
2.170000, -1.696460, 2.500569, 1.152336
2.170000, -1.633628, 2.445692, 1.127047
2.170000, -1.570796, 2.389330, 1.101074
2.170000, -1.507964, 2.331607, 1.074473
2.170000, -1.445133, 2.272653, 1.047306
2.170000, -1.382301, 2.212615, 1.019638
2.170000, -1.319469, 2.151647, 0.991543
2.170000, -1.256637, 2.089920, 0.963097
2.170000, -1.193805, 2.027619, 0.934387
2.170000, -1.130973, 1.964947, 0.905506
2.170000, -1.068142, 1.902128, 0.876556
2.170000, -1.005310, 1.839405, 0.847652
2.170000, -0.942478, 1.777051, 0.818918
2.170000, -0.879646, 1.715366, 0.790491
2.170000, -0.816814, 1.654680, 0.762525
2.170000, -0.753982, 1.595361, 0.735189
2.170000, -0.691150, 1.537814, 0.708670
2.170000, -0.628319, 1.482487, 0.683174
2.170000, -0.565487, 1.429866, 0.658924
2.170000, -0.502655, 1.380481, 0.636167
2.170000, -0.439823, 1.334897, 0.615160
2.170000, -0.376991, 1.293704, 0.596177
2.170000, -0.314159, 1.257503, 0.579495
2.170000, -0.251327, 1.226886, 0.565385
2.170000, -0.188496, 1.202403, 0.554103
2.170000, -0.125664, 1.184535, 0.545868
2.170000, -0.062832, 1.173654, 0.540854
2.170000, 0.000000, 1.170000, 0.539171
2.170000, 0.062832, 1.173654, 0.540854
2.170000, 0.125664, 1.184535, 0.545868
2.170000, 0.188496, 1.202403, 0.554103
2.170000, 0.251327, 1.226886, 0.565385
2.170000, 0.314159, 1.257503, 0.579495
2.170000, 0.376991, 1.293704, 0.596177
2.170000, 0.439823, 1.334897, 0.615160
2.170000, 0.502655, 1.380481, 0.636167
2.170000, 0.565487, 1.429866, 0.658924
2.170000, 0.628319, 1.482487, 0.683174
2.170000, 0.691150, 1.537814, 0.708670
2.170000, 0.753982, 1.595361, 0.735189
2.170000, 0.816814, 1.654680, 0.762525
2.170000, 0.879646, 1.715366, 0.790491
2.170000, 0.942478, 1.777051, 0.818918
2.170000, 1.005310, 1.839405, 0.847652
2.170000, 1.068142, 1.902128, 0.876556
2.170000, 1.130973, 1.964947, 0.905506
2.170000, 1.193805, 2.027619, 0.934387
2.170000, 1.256637, 2.089920, 0.963097
2.170000, 1.319469, 2.151647, 0.991543
2.170000, 1.382301, 2.212615, 1.019638
2.170000, 1.445133, 2.272653, 1.047306
2.170000, 1.507964, 2.331607, 1.074473
2.170000, 1.570796, 2.389330, 1.101074
2.170000, 1.633628, 2.445692, 1.127047
2.170000, 1.696460, 2.500569, 1.152336
2.170000, 1.759292, 2.553847, 1.176888
2.170000, 1.822124, 2.605420, 1.200654
2.170000, 1.884956, 2.655190, 1.223590
2.170000, 1.947787, 2.703065, 1.245652
2.170000, 2.010619, 2.748960, 1.266802
2.170000, 2.073451, 2.792796, 1.287003
2.170000, 2.136283, 2.834500, 1.306221
2.170000, 2.199115, 2.874002, 1.324425
2.170000, 2.261947, 2.911240, 1.341585
2.170000, 2.324779, 2.946156, 1.357676
2.170000, 2.387610, 2.978695, 1.372671
2.170000, 2.450442, 3.008808, 1.386548
2.170000, 2.513274, 3.036451, 1.399286
2.170000, 2.576106, 3.061582, 1.410867
2.170000, 2.638938, 3.084165, 1.421274
2.170000, 2.701770, 3.104166, 1.430491
2.170000, 2.764602, 3.121559, 1.438506
2.170000, 2.827433, 3.136317, 1.445307
2.170000, 2.890265, 3.148420, 1.450885
2.170000, 2.953097, 3.157852, 1.455231
2.170000, 3.015929, 3.164598, 1.458340
2.170000, 3.078761, 3.168649, 1.460207
2.180000, -3.141593, 3.180000, 1.458716
2.180000, -3.078761, 3.178647, 1.458095
2.180000, -3.015929, 3.174590, 1.456234
2.180000, -2.953097, 3.167834, 1.453135
2.180000, -2.890265, 3.158389, 1.448802
2.180000, -2.827433, 3.146269, 1.443242
2.180000, -2.764602, 3.131489, 1.436463
2.180000, -2.701770, 3.114072, 1.428474
2.180000, -2.638938, 3.094042, 1.419285
2.180000, -2.576106, 3.071428, 1.408912
2.180000, -2.513274, 3.046262, 1.397368
2.180000, -2.450442, 3.018582, 1.384671
2.180000, -2.387610, 2.988428, 1.370839
2.180000, -2.324779, 2.955846, 1.355893
2.180000, -2.261947, 2.920885, 1.339855
2.180000, -2.199115, 2.883599, 1.322752
2.180000, -2.136283, 2.844047, 1.304609
2.180000, -2.073451, 2.802293, 1.285456
2.180000, -2.010619, 2.758405, 1.265323
2.180000, -1.947787, 2.712457, 1.244246
2.180000, -1.884956, 2.664529, 1.222261
2.180000, -1.822124, 2.614706, 1.199406
2.180000, -1.759292, 2.563081, 1.175725
2.180000, -1.696460, 2.509752, 1.151262
2.180000, -1.633628, 2.454825, 1.126067
2.180000, -1.570796, 2.398416, 1.100191
2.180000, -1.507964, 2.340648, 1.073692
2.180000, -1.445133, 2.281654, 1.046630
2.180000, -1.382301, 2.221580, 1.019073
2.180000, -1.319469, 2.160581, 0.991092
2.180000, -1.256637, 2.098830, 0.962766
2.180000, -1.193805, 2.036511, 0.934179
2.180000, -1.130973, 1.973829, 0.905426
2.180000, -1.068142, 1.911009, 0.876609
2.180000, -1.005310, 1.848295, 0.847842
2.180000, -0.942478, 1.785961, 0.819248
2.180000, -0.879646, 1.724306, 0.790966
2.180000, -0.816814, 1.663663, 0.763148
2.180000, -0.753982, 1.604399, 0.735963
2.180000, -0.691150, 1.546920, 0.709596
2.180000, -0.628319, 1.491672, 0.684253
2.180000, -0.565487, 1.439142, 0.660157
2.180000, -0.502655, 1.389857, 0.637549
2.180000, -0.439823, 1.344379, 0.616687
2.180000, -0.376991, 1.303294, 0.597841
2.180000, -0.314159, 1.267199, 0.581284
2.180000, -0.251327, 1.236680, 0.567284
2.180000, -0.188496, 1.212282, 0.556093
2.180000, -0.125664, 1.194479, 0.547926
2.180000, -0.062832, 1.183640, 0.542954
2.180000, 0.000000, 1.180000, 0.541284
2.180000, 0.062832, 1.183640, 0.542954
2.180000, 0.125664, 1.194479, 0.547926
2.180000, 0.188496, 1.212282, 0.556093
2.180000, 0.251327, 1.236680, 0.567284
2.180000, 0.314159, 1.267199, 0.581284
2.180000, 0.376991, 1.303294, 0.597841
2.180000, 0.439823, 1.344379, 0.616687
2.180000, 0.502655, 1.389857, 0.637549
2.180000, 0.565487, 1.439142, 0.660157
2.180000, 0.628319, 1.491672, 0.684253
2.180000, 0.691150, 1.546920, 0.709596
2.180000, 0.753982, 1.604399, 0.735963
2.180000, 0.816814, 1.663663, 0.763148
2.180000, 0.879646, 1.724306, 0.790966
2.180000, 0.942478, 1.785961, 0.819248
2.180000, 1.005310, 1.848295, 0.847842
2.180000, 1.068142, 1.911009, 0.876609
2.180000, 1.130973, 1.973829, 0.905426
2.180000, 1.193805, 2.036511, 0.934179
2.180000, 1.256637, 2.098830, 0.962766
2.180000, 1.319469, 2.160581, 0.991092
2.180000, 1.382301, 2.221580, 1.019073
2.180000, 1.445133, 2.281654, 1.046630
2.180000, 1.507964, 2.340648, 1.073692
2.180000, 1.570796, 2.398416, 1.100191
2.180000, 1.633628, 2.454825, 1.126067
2.180000, 1.696460, 2.509752, 1.151262
2.180000, 1.759292, 2.563081, 1.175725
2.180000, 1.822124, 2.614706, 1.199406
2.180000, 1.884956, 2.664529, 1.222261
2.180000, 1.947787, 2.712457, 1.244246
2.180000, 2.010619, 2.758405, 1.265323
2.180000, 2.073451, 2.802293, 1.285456
2.180000, 2.136283, 2.844047, 1.304609
2.180000, 2.199115, 2.883599, 1.322752
2.180000, 2.261947, 2.920885, 1.339855
2.180000, 2.324779, 2.955846, 1.355893
2.180000, 2.387610, 2.988428, 1.370839
2.180000, 2.450442, 3.018582, 1.384671
2.180000, 2.513274, 3.046262, 1.397368
2.180000, 2.576106, 3.071428, 1.408912
2.180000, 2.638938, 3.094042, 1.419285
2.180000, 2.701770, 3.114072, 1.428474
2.180000, 2.764602, 3.131489, 1.436463
2.180000, 2.827433, 3.146269, 1.443242
2.180000, 2.890265, 3.158389, 1.448802
2.180000, 2.953097, 3.167834, 1.453135
2.180000, 3.015929, 3.174590, 1.456234
2.180000, 3.078761, 3.178647, 1.458095
2.190000, -3.141593, 3.190000, 1.456621
2.190000, -3.078761, 3.188645, 1.456002
2.190000, -3.015929, 3.184582, 1.454147
2.190000, -2.953097, 3.177817, 1.451058
2.190000, -2.890265, 3.168358, 1.446739
2.190000, -2.827433, 3.156220, 1.441197
2.190000, -2.764602, 3.141420, 1.434438
2.190000, -2.701770, 3.123979, 1.426474
2.190000, -2.638938, 3.103921, 1.417315
2.190000, -2.576106, 3.081275, 1.406975
2.190000, -2.513274, 3.056075, 1.395468
2.190000, -2.450442, 3.028357, 1.382812
2.190000, -2.387610, 2.998163, 1.369024
2.190000, -2.324779, 2.965538, 1.354127
2.190000, -2.261947, 2.930532, 1.338142
2.190000, -2.199115, 2.893199, 1.321095
2.190000, -2.136283, 2.853598, 1.303013
2.190000, -2.073451, 2.811793, 1.283924
2.190000, -2.010619, 2.767854, 1.263860
2.190000, -1.947787, 2.721853, 1.242855
2.190000, -1.884956, 2.673873, 1.220946
2.190000, -1.822124, 2.623997, 1.198172
2.190000, -1.759292, 2.572320, 1.174575
2.190000, -1.696460, 2.518940, 1.150201
2.190000, -1.633628, 2.463965, 1.125098
2.190000, -1.570796, 2.407509, 1.099319
2.190000, -1.507964, 2.349697, 1.072921
2.190000, -1.445133, 2.290664, 1.045965
2.190000, -1.382301, 2.230554, 1.018518
2.190000, -1.319469, 2.169525, 0.990651
2.190000, -1.256637, 2.107749, 0.962442
2.190000, -1.193805, 2.045413, 0.933979
2.190000, -1.130973, 1.982722, 0.905353
2.190000, -1.068142, 1.919901, 0.876667
2.190000, -1.005310, 1.857196, 0.848035
2.190000, -0.942478, 1.794882, 0.819581
2.190000, -0.879646, 1.733258, 0.791442
2.190000, -0.816814, 1.672658, 0.763771
2.190000, -0.753982, 1.613449, 0.736735
2.190000, -0.691150, 1.556037, 0.710519
2.190000, -0.628319, 1.500868, 0.685328
2.190000, -0.565487, 1.448428, 0.661383
2.190000, -0.502655, 1.399241, 0.638923
2.190000, -0.439823, 1.353868, 0.618204
2.190000, -0.376991, 1.312890, 0.599493
2.190000, -0.314159, 1.276900, 0.583059
2.190000, -0.251327, 1.246477, 0.569168
2.190000, -0.188496, 1.222163, 0.558065
2.190000, -0.125664, 1.204424, 0.549965
2.190000, -0.062832, 1.193626, 0.545035
2.190000, 0.000000, 1.190000, 0.543379
2.190000, 0.062832, 1.193626, 0.545035
2.190000, 0.125664, 1.204424, 0.549965
2.190000, 0.188496, 1.222163, 0.558065
2.190000, 0.251327, 1.246477, 0.569168
2.190000, 0.314159, 1.276900, 0.583059
2.190000, 0.376991, 1.312890, 0.599493
2.190000, 0.439823, 1.353868, 0.618204
2.190000, 0.502655, 1.399241, 0.638923
2.190000, 0.565487, 1.448428, 0.661383
2.190000, 0.628319, 1.500868, 0.685328
2.190000, 0.691150, 1.556037, 0.710519
2.190000, 0.753982, 1.613449, 0.736735
2.190000, 0.816814, 1.672658, 0.763771
2.190000, 0.879646, 1.733258, 0.791442
2.190000, 0.942478, 1.794882, 0.819581
2.190000, 1.005310, 1.857196, 0.848035
2.190000, 1.068142, 1.919901, 0.876667
2.190000, 1.130973, 1.982722, 0.905353
2.190000, 1.193805, 2.045413, 0.933979
2.190000, 1.256637, 2.107749, 0.962442
2.190000, 1.319469, 2.169525, 0.990651
2.190000, 1.382301, 2.230554, 1.018518
2.190000, 1.445133, 2.290664, 1.045965
2.190000, 1.507964, 2.349697, 1.072921
2.190000, 1.570796, 2.407509, 1.099319
2.190000, 1.633628, 2.463965, 1.125098
2.190000, 1.696460, 2.518940, 1.150201
2.190000, 1.759292, 2.572320, 1.174575
2.190000, 1.822124, 2.623997, 1.198172
2.190000, 1.884956, 2.673873, 1.220946
2.190000, 1.947787, 2.721853, 1.242855
2.190000, 2.010619, 2.767854, 1.263860
2.190000, 2.073451, 2.811793, 1.283924
2.190000, 2.136283, 2.853598, 1.303013
2.190000, 2.199115, 2.893199, 1.321095
2.190000, 2.261947, 2.930532, 1.338142
2.190000, 2.324779, 2.965538, 1.354127
2.190000, 2.387610, 2.998163, 1.369024
2.190000, 2.450442, 3.028357, 1.382812
2.190000, 2.513274, 3.056075, 1.395468
2.190000, 2.576106, 3.081275, 1.406975
2.190000, 2.638938, 3.103921, 1.417315
2.190000, 2.701770, 3.123979, 1.426474
2.190000, 2.764602, 3.141420, 1.434438
2.190000, 2.827433, 3.156220, 1.441197
2.190000, 2.890265, 3.168358, 1.446739
2.190000, 2.953097, 3.177817, 1.451058
2.190000, 3.015929, 3.184582, 1.454147
2.190000, 3.078761, 3.188645, 1.456002
2.200000, -3.141593, 3.200000, 1.454545
2.200000, -3.078761, 3.198643, 1.453929
2.200000, -3.015929, 3.194574, 1.452079
2.200000, -2.953097, 3.187799, 1.449000
2.200000, -2.890265, 3.178328, 1.444694
2.200000, -2.827433, 3.166173, 1.439169
2.200000, -2.764602, 3.151352, 1.432433
2.200000, -2.701770, 3.133886, 1.424493
2.200000, -2.638938, 3.113800, 1.415364
2.200000, -2.576106, 3.091123, 1.405056
2.200000, -2.513274, 3.065889, 1.393586
2.200000, -2.450442, 3.038134, 1.380970
2.200000, -2.387610, 3.007900, 1.367227
2.200000, -2.324779, 2.975232, 1.352378
2.200000, -2.261947, 2.940181, 1.336446
2.200000, -2.199115, 2.902801, 1.319455
2.200000, -2.136283, 2.863152, 1.301433
2.200000, -2.073451, 2.821297, 1.282408
2.200000, -2.010619, 2.777306, 1.262412
2.200000, -1.947787, 2.731254, 1.241479
2.200000, -1.884956, 2.683221, 1.219646
2.200000, -1.822124, 2.633294, 1.196952
2.200000, -1.759292, 2.581565, 1.173439
2.200000, -1.696460, 2.528135, 1.149152
2.200000, -1.633628, 2.473111, 1.124141
2.200000, -1.570796, 2.416609, 1.098459
2.200000, -1.507964, 2.358754, 1.072161
2.200000, -1.445133, 2.299681, 1.045310
2.200000, -1.382301, 2.239536, 1.017971
2.200000, -1.319469, 2.178478, 0.990217
2.200000, -1.256637, 2.116678, 0.962126
2.200000, -1.193805, 2.054325, 0.933784
2.200000, -1.130973, 1.991625, 0.905284
2.200000, -1.068142, 1.928804, 0.876729
2.200000, -1.005310, 1.866109, 0.848231
2.200000, -0.942478, 1.803814, 0.819915
2.200000, -0.879646, 1.742221, 0.791919
2.200000, -0.816814, 1.681664, 0.764393
2.200000, -0.753982, 1.622510, 0.737504
2.200000, -0.691150, 1.565165, 0.711439
2.200000, -0.628319, 1.510075, 0.686398
2.200000, -0.565487, 1.457723, 0.662601
2.200000, -0.502655, 1.408634, 0.640288
2.200000, -0.439823, 1.363364, 0.619711
2.200000, -0.376991, 1.322491, 0.601132
2.200000, -0.314159, 1.286605, 0.584820
2.200000, -0.251327, 1.256278, 0.571035
2.200000, -0.188496, 1.232045, 0.560021
2.200000, -0.125664, 1.214370, 0.551987
2.200000, -0.062832, 1.203612, 0.547096
2.200000, 0.000000, 1.200000, 0.545455
2.200000, 0.062832, 1.203612, 0.547096
2.200000, 0.125664, 1.214370, 0.551987
2.200000, 0.188496, 1.232045, 0.560021
2.200000, 0.251327, 1.256278, 0.571035
2.200000, 0.314159, 1.286605, 0.584820
2.200000, 0.376991, 1.322491, 0.601132
2.200000, 0.439823, 1.363364, 0.619711
2.200000, 0.502655, 1.408634, 0.640288
2.200000, 0.565487, 1.457723, 0.662601
2.200000, 0.628319, 1.510075, 0.686398
2.200000, 0.691150, 1.565165, 0.711439
2.200000, 0.753982, 1.622510, 0.737504
2.200000, 0.816814, 1.681664, 0.764393
2.200000, 0.879646, 1.742221, 0.791919
2.200000, 0.942478, 1.803814, 0.819915
2.200000, 1.005310, 1.866109, 0.848231
2.200000, 1.068142, 1.928804, 0.876729
2.200000, 1.130973, 1.991625, 0.905284
2.200000, 1.193805, 2.054325, 0.933784
2.200000, 1.256637, 2.116678, 0.962126
2.200000, 1.319469, 2.178478, 0.990217
2.200000, 1.382301, 2.239536, 1.017971
2.200000, 1.445133, 2.299681, 1.045310
2.200000, 1.507964, 2.358754, 1.072161
2.200000, 1.570796, 2.416609, 1.098459
2.200000, 1.633628, 2.473111, 1.124141
2.200000, 1.696460, 2.528135, 1.149152
2.200000, 1.759292, 2.581565, 1.173439
2.200000, 1.822124, 2.633294, 1.196952
2.200000, 1.884956, 2.683221, 1.219646
2.200000, 1.947787, 2.731254, 1.241479
2.200000, 2.010619, 2.777306, 1.262412
2.200000, 2.073451, 2.821297, 1.282408
2.200000, 2.136283, 2.863152, 1.301433
2.200000, 2.199115, 2.902801, 1.319455
2.200000, 2.261947, 2.940181, 1.336446
2.200000, 2.324779, 2.975232, 1.352378
2.200000, 2.387610, 3.007900, 1.367227
2.200000, 2.450442, 3.038134, 1.380970
2.200000, 2.513274, 3.065889, 1.393586
2.200000, 2.576106, 3.091123, 1.405056
2.200000, 2.638938, 3.113800, 1.415364
2.200000, 2.701770, 3.133886, 1.424493
2.200000, 2.764602, 3.151352, 1.432433
2.200000, 2.827433, 3.166173, 1.439169
2.200000, 2.890265, 3.178328, 1.444694
2.200000, 2.953097, 3.187799, 1.449000
2.200000, 3.015929, 3.194574, 1.452079
2.200000, 3.078761, 3.198643, 1.453929
2.210000, -3.141593, 3.210000, 1.452489
2.210000, -3.078761, 3.208641, 1.451874
2.210000, -3.015929, 3.204567, 1.450030
2.210000, -2.953097, 3.197782, 1.446960
2.210000, -2.890265, 3.188297, 1.442668
2.210000, -2.827433, 3.176125, 1.437161
2.210000, -2.764602, 3.161283, 1.430445
2.210000, -2.701770, 3.143793, 1.422531
2.210000, -2.638938, 3.123680, 1.413430
2.210000, -2.576106, 3.100972, 1.403155
2.210000, -2.513274, 3.075704, 1.391721
2.210000, -2.450442, 3.047912, 1.379146
2.210000, -2.387610, 3.017638, 1.365447
2.210000, -2.324779, 2.984929, 1.350646
2.210000, -2.261947, 2.949833, 1.334766
2.210000, -2.199115, 2.912406, 1.317831
2.210000, -2.136283, 2.872709, 1.299868
2.210000, -2.073451, 2.830804, 1.280907
2.210000, -2.010619, 2.786762, 1.260978
2.210000, -1.947787, 2.740659, 1.240117
2.210000, -1.884956, 2.692574, 1.218359
2.210000, -1.822124, 2.642595, 1.195744
2.210000, -1.759292, 2.590816, 1.172315
2.210000, -1.696460, 2.537336, 1.148116
2.210000, -1.633628, 2.482264, 1.123196
2.210000, -1.570796, 2.425716, 1.097609
2.210000, -1.507964, 2.367819, 1.071411
2.210000, -1.445133, 2.308707, 1.044664
2.210000, -1.382301, 2.248527, 1.017433
2.210000, -1.319469, 2.187439, 0.989792
2.210000, -1.256637, 2.125616, 0.961817
2.210000, -1.193805, 2.063247, 0.933596
2.210000, -1.130973, 2.000539, 0.905221
2.210000, -1.068142, 1.937717, 0.876795
2.210000, -1.005310, 1.875032, 0.848431
2.210000, -0.942478, 1.812757, 0.820252
2.210000, -0.879646, 1.751196, 0.792396
2.210000, -0.816814, 1.690681, 0.765014
2.210000, -0.753982, 1.631582, 0.738272
2.210000, -0.691150, 1.574303, 0.712355
2.210000, -0.628319, 1.519291, 0.687462
2.210000, -0.565487, 1.467028, 0.663813
2.210000, -0.502655, 1.418035, 0.641645
2.210000, -0.439823, 1.372867, 0.621207
2.210000, -0.376991, 1.332099, 0.602760
2.210000, -0.314159, 1.296314, 0.586567
2.210000, -0.251327, 1.266082, 0.572888
2.210000, -0.188496, 1.241930, 0.561959
2.210000, -0.125664, 1.224317, 0.553990
2.210000, -0.062832, 1.213599, 0.549140
2.210000, 0.000000, 1.210000, 0.547511
2.210000, 0.062832, 1.213599, 0.549140
2.210000, 0.125664, 1.224317, 0.553990
2.210000, 0.188496, 1.241930, 0.561959
2.210000, 0.251327, 1.266082, 0.572888
2.210000, 0.314159, 1.296314, 0.586567
2.210000, 0.376991, 1.332099, 0.602760
2.210000, 0.439823, 1.372867, 0.621207
2.210000, 0.502655, 1.418035, 0.641645
2.210000, 0.565487, 1.467028, 0.663813
2.210000, 0.628319, 1.519291, 0.687462
2.210000, 0.691150, 1.574303, 0.712355
2.210000, 0.753982, 1.631582, 0.738272
2.210000, 0.816814, 1.690681, 0.765014
2.210000, 0.879646, 1.751196, 0.792396
2.210000, 0.942478, 1.812757, 0.820252
2.210000, 1.005310, 1.875032, 0.848431
2.210000, 1.068142, 1.937717, 0.876795
2.210000, 1.130973, 2.000539, 0.905221
2.210000, 1.193805, 2.063247, 0.933596
2.210000, 1.256637, 2.125616, 0.961817
2.210000, 1.319469, 2.187439, 0.989792
2.210000, 1.382301, 2.248527, 1.017433
