ptf, phif, pti
2.190000, 2.638938, 0.714033
2.190000, 2.701770, 0.719427
2.190000, 2.764602, 0.724114
2.190000, 2.827433, 0.728087
2.190000, 2.890265, 0.731343
2.190000, 2.953097, 0.733879
2.190000, 3.015929, 0.735692
2.190000, 3.078761, 0.736780
2.200000, -3.141593, 0.738903
2.200000, -3.078761, 0.738539
2.200000, -3.015929, 0.737448
2.200000, -2.953097, 0.735631
2.200000, -2.890265, 0.733089
2.200000, -2.827433, 0.729826
2.200000, -2.764602, 0.725845
2.200000, -2.701770, 0.721148
2.200000, -2.638938, 0.715742
2.200000, -2.576106, 0.709631
2.200000, -2.513274, 0.702822
2.200000, -2.450442, 0.695321
2.200000, -2.387610, 0.687136
2.200000, -2.324779, 0.678275
2.200000, -2.261947, 0.668747
2.200000, -2.199115, 0.658561
2.200000, -2.136283, 0.647727
2.200000, -2.073451, 0.636257
2.200000, -2.010619, 0.624161
2.200000, -1.947787, 0.611452
2.200000, -1.884956, 0.598142
2.200000, -1.822124, 0.584246
2.200000, -1.759292, 0.569776
2.200000, -1.696460, 0.554747
2.200000, -1.633628, 0.539175
2.200000, -1.570796, 0.523075
2.200000, -1.507964, 0.506464
2.200000, -1.445133, 0.489357
2.200000, -1.382301, 0.471774
2.200000, -1.319469, 0.453731
2.200000, -1.256637, 0.435248
2.200000, -1.193805, 0.416343
2.200000, -1.130973, 0.397037
2.200000, -1.068142, 0.377349
2.200000, -1.005310, 0.357302
2.200000, -0.942478, 0.336917
2.200000, -0.879646, 0.316216
2.200000, -0.816814, 0.295225
2.200000, -0.753982, 0.273968
2.200000, -0.691150, 0.252474
2.200000, -0.628319, 0.230773
2.200000, -0.565487, 0.208898
2.200000, -0.502655, 0.186891
2.200000, -0.439823, 0.164804
2.200000, -0.376991, 0.142705
2.200000, -0.314159, 0.120701
2.200000, -0.251327, 0.098970
2.200000, -0.188496, 0.077862
2.200000, -0.125664, 0.058187
2.200000, -0.062832, 0.042137
2.200000, 0.000000, 0.035186
2.200000, 0.062832, 0.042137
2.200000, 0.125664, 0.058187
2.200000, 0.188496, 0.077862
2.200000, 0.251327, 0.098970
2.200000, 0.314159, 0.120701
2.200000, 0.376991, 0.142705
2.200000, 0.439823, 0.164804
2.200000, 0.502655, 0.186891
2.200000, 0.565487, 0.208898
2.200000, 0.628319, 0.230773
2.200000, 0.691150, 0.252474
2.200000, 0.753982, 0.273968
2.200000, 0.816814, 0.295225
2.200000, 0.879646, 0.316216
2.200000, 0.942478, 0.336917
2.200000, 1.005310, 0.357302
2.200000, 1.068142, 0.377349
2.200000, 1.130973, 0.397037
2.200000, 1.193805, 0.416343
2.200000, 1.256637, 0.435248
2.200000, 1.319469, 0.453731
2.200000, 1.382301, 0.471774
2.200000, 1.445133, 0.489357
2.200000, 1.507964, 0.506464
2.200000, 1.570796, 0.523075
2.200000, 1.633628, 0.539175
2.200000, 1.696460, 0.554747
2.200000, 1.759292, 0.569776
2.200000, 1.822124, 0.584246
2.200000, 1.884956, 0.598142
2.200000, 1.947787, 0.611452
2.200000, 2.010619, 0.624161
2.200000, 2.073451, 0.636257
2.200000, 2.136283, 0.647727
2.200000, 2.199115, 0.658561
2.200000, 2.261947, 0.668747
2.200000, 2.324779, 0.678275
2.200000, 2.387610, 0.687136
2.200000, 2.450442, 0.695321
2.200000, 2.513274, 0.702822
2.200000, 2.576106, 0.709631
2.200000, 2.638938, 0.715742
2.200000, 2.701770, 0.721148
2.200000, 2.764602, 0.725845
2.200000, 2.827433, 0.729826
2.200000, 2.890265, 0.733089
2.200000, 2.953097, 0.735631
2.200000, 3.015929, 0.737448
2.200000, 3.078761, 0.738539
2.210000, -3.141593, 0.740662
2.210000, -3.078761, 0.740297
2.210000, -3.015929, 0.739204
2.210000, -2.953097, 0.737383
2.210000, -2.890265, 0.734836
2.210000, -2.827433, 0.731566
2.210000, -2.764602, 0.727576
2.210000, -2.701770, 0.722869
2.210000, -2.638938, 0.717451
2.210000, -2.576106, 0.711328
2.210000, -2.513274, 0.704504
2.210000, -2.450442, 0.696987
2.210000, -2.387610, 0.688784
2.210000, -2.324779, 0.679904
2.210000, -2.261947, 0.670355
2.210000, -2.199115, 0.660148
2.210000, -2.136283, 0.649291
2.210000, -2.073451, 0.637796
2.210000, -2.010619, 0.625675
2.210000, -1.947787, 0.612939
2.210000, -1.884956, 0.599601
2.210000, -1.822124, 0.585676
2.210000, -1.759292, 0.571175
2.210000, -1.696460, 0.556116
2.210000, -1.633628, 0.540511
2.210000, -1.570796, 0.524378
2.210000, -1.507964, 0.507733
2.210000, -1.445133, 0.490592
2.210000, -1.382301, 0.472973
2.210000, -1.319469, 0.454895
2.210000, -1.256637, 0.436375
2.210000, -1.193805, 0.417434
2.210000, -1.130973, 0.398091
2.210000, -1.068142, 0.378366
2.210000, -1.005310, 0.358282
2.210000, -0.942478, 0.337861
2.210000, -0.879646, 0.317125
2.210000, -0.816814, 0.296100
2.210000, -0.753982, 0.274811
2.210000, -0.691150, 0.253287
2.210000, -0.628319, 0.231558
2.210000, -0.565487, 0.209662
2.210000, -0.502655, 0.187639
2.210000, -0.439823, 0.165544
2.210000, -0.376991, 0.143453
2.210000, -0.314159, 0.121475
2.210000, -0.251327, 0.099804
2.210000, -0.188496, 0.078812
2.210000, -0.125664, 0.059350
2.210000, -0.062832, 0.043645
2.210000, 0.000000, 0.036945
2.210000, 0.062832, 0.043645
2.210000, 0.125664, 0.059350
2.210000, 0.188496, 0.078812
2.210000, 0.251327, 0.099804
2.210000, 0.314159, 0.121475
2.210000, 0.376991, 0.143453
2.210000, 0.439823, 0.165544
2.210000, 0.502655, 0.187639
2.210000, 0.565487, 0.209662
2.210000, 0.628319, 0.231558
2.210000, 0.691150, 0.253287
2.210000, 0.753982, 0.274811
2.210000, 0.816814, 0.296100
2.210000, 0.879646, 0.317125
2.210000, 0.942478, 0.337861
2.210000, 1.005310, 0.358282
2.210000, 1.068142, 0.378366
2.210000, 1.130973, 0.398091
2.210000, 1.193805, 0.417434
2.210000, 1.256637, 0.436375
2.210000, 1.319469, 0.454895
2.210000, 1.382301, 0.472973
2.210000, 1.445133, 0.490592
2.210000, 1.507964, 0.507733
2.210000, 1.570796, 0.524378
2.210000, 1.633628, 0.540511
2.210000, 1.696460, 0.556116
2.210000, 1.759292, 0.571175
2.210000, 1.822124, 0.585676
2.210000, 1.884956, 0.599601
2.210000, 1.947787, 0.612939
2.210000, 2.010619, 0.625675
2.210000, 2.073451, 0.637796
2.210000, 2.136283, 0.649291
2.210000, 2.199115, 0.660148
2.210000, 2.261947, 0.670355
2.210000, 2.324779, 0.679904
2.210000, 2.387610, 0.688784
2.210000, 2.450442, 0.696987
2.210000, 2.513274, 0.704504
2.210000, 2.576106, 0.711328
2.210000, 2.638938, 0.717451
2.210000, 2.701770, 0.722869
2.210000, 2.764602, 0.727576
2.210000, 2.827433, 0.731566
2.210000, 2.890265, 0.734836
2.210000, 2.953097, 0.737383
2.210000, 3.015929, 0.739204
2.210000, 3.078761, 0.740297
2.220000, -3.141593, 0.742421
2.220000, -3.078761, 0.742056
2.220000, -3.015929, 0.740960
2.220000, -2.953097, 0.739135
2.220000, -2.890265, 0.736583
2.220000, -2.827433, 0.733306
2.220000, -2.764602, 0.729307
2.220000, -2.701770, 0.724590
2.220000, -2.638938, 0.719161
2.220000, -2.576106, 0.713024
2.220000, -2.513274, 0.706186
2.220000, -2.450442, 0.698653
2.220000, -2.387610, 0.690433
2.220000, -2.324779, 0.681534
2.220000, -2.261947, 0.671965
2.220000, -2.199115, 0.661735
2.220000, -2.136283, 0.650856
2.220000, -2.073451, 0.639337
2.220000, -2.010619, 0.627190
2.220000, -1.947787, 0.614427
2.220000, -1.884956, 0.601062
2.220000, -1.822124, 0.587107
2.220000, -1.759292, 0.572577
2.220000, -1.696460, 0.557486
2.220000, -1.633628, 0.541850
2.220000, -1.570796, 0.525684
2.220000, -1.507964, 0.509005
2.220000, -1.445133, 0.491830
2.220000, -1.382301, 0.474176
2.220000, -1.319469, 0.456062
2.220000, -1.256637, 0.437506
2.220000, -1.193805, 0.418529
2.220000, -1.130973, 0.399149
2.220000, -1.068142, 0.379389
2.220000, -1.005310, 0.359269
2.220000, -0.942478, 0.338812
2.220000, -0.879646, 0.318042
2.220000, -0.816814, 0.296983
2.220000, -0.753982, 0.275662
2.220000, -0.691150, 0.254109
2.220000, -0.628319, 0.232355
2.220000, -0.565487, 0.210437
2.220000, -0.502655, 0.188400
2.220000, -0.439823, 0.166301
2.220000, -0.376991, 0.144217
2.220000, -0.314159, 0.122270
2.220000, -0.251327, 0.100662
2.220000, -0.188496, 0.079789
2.220000, -0.125664, 0.060541
2.220000, -0.062832, 0.045171
2.220000, 0.000000, 0.038704
2.220000, 0.062832, 0.045171
2.220000, 0.125664, 0.060541
2.220000, 0.188496, 0.079789
2.220000, 0.251327, 0.100662
2.220000, 0.314159, 0.122270
2.220000, 0.376991, 0.144217
2.220000, 0.439823, 0.166301
2.220000, 0.502655, 0.188400
2.220000, 0.565487, 0.210437
2.220000, 0.628319, 0.232355
2.220000, 0.691150, 0.254109
2.220000, 0.753982, 0.275662
2.220000, 0.816814, 0.296983
2.220000, 0.879646, 0.318042
2.220000, 0.942478, 0.338812
2.220000, 1.005310, 0.359269
2.220000, 1.068142, 0.379389
2.220000, 1.130973, 0.399149
2.220000, 1.193805, 0.418529
2.220000, 1.256637, 0.437506
2.220000, 1.319469, 0.456062
2.220000, 1.382301, 0.474176
2.220000, 1.445133, 0.491830
2.220000, 1.507964, 0.509005
2.220000, 1.570796, 0.525684
2.220000, 1.633628, 0.541850
2.220000, 1.696460, 0.557486
2.220000, 1.759292, 0.572577
2.220000, 1.822124, 0.587107
2.220000, 1.884956, 0.601062
2.220000, 1.947787, 0.614427
2.220000, 2.010619, 0.627190
2.220000, 2.073451, 0.639337
2.220000, 2.136283, 0.650856
2.220000, 2.199115, 0.661735
2.220000, 2.261947, 0.671965
2.220000, 2.324779, 0.681534
2.220000, 2.387610, 0.690433
2.220000, 2.450442, 0.698653
2.220000, 2.513274, 0.706186
2.220000, 2.576106, 0.713024
2.220000, 2.638938, 0.719161
2.220000, 2.701770, 0.724590
2.220000, 2.764602, 0.729307
2.220000, 2.827433, 0.733306
2.220000, 2.890265, 0.736583
2.220000, 2.953097, 0.739135
2.220000, 3.015929, 0.740960
2.220000, 3.078761, 0.742056
2.230000, -3.141593, 0.744180
2.230000, -3.078761, 0.743814
2.230000, -3.015929, 0.742716
2.230000, -2.953097, 0.740888
2.230000, -2.890265, 0.738330
2.230000, -2.827433, 0.735046
2.230000, -2.764602, 0.731038
2.230000, -2.701770, 0.726312
2.230000, -2.638938, 0.720871
2.230000, -2.576106, 0.714721
2.230000, -2.513274, 0.707868
2.230000, -2.450442, 0.700319
2.230000, -2.387610, 0.692082
2.230000, -2.324779, 0.683164
2.230000, -2.261947, 0.673575
2.230000, -2.199115, 0.663324
2.230000, -2.136283, 0.652422
2.230000, -2.073451, 0.640878
2.230000, -2.010619, 0.628706
2.230000, -1.947787, 0.615917
2.230000, -1.884956, 0.602524
2.230000, -1.822124, 0.588541
2.230000, -1.759292, 0.573981
2.230000, -1.696460, 0.558859
2.230000, -1.633628, 0.543191
2.230000, -1.570796, 0.526992
2.230000, -1.507964, 0.510280
2.230000, -1.445133, 0.493070
2.230000, -1.382301, 0.475382
2.230000, -1.319469, 0.457233
2.230000, -1.256637, 0.438642
2.230000, -1.193805, 0.419628
2.230000, -1.130973, 0.400213
2.230000, -1.068142, 0.380416
2.230000, -1.005310, 0.360261
2.230000, -0.942478, 0.339769
2.230000, -0.879646, 0.318965
2.230000, -0.816814, 0.297874
2.230000, -0.753982, 0.276522
2.230000, -0.691150, 0.254941
2.230000, -0.628319, 0.233162
2.230000, -0.565487, 0.211225
2.230000, -0.502655, 0.189175
2.230000, -0.439823, 0.167072
2.230000, -0.376991, 0.145000
2.230000, -0.314159, 0.123085
2.230000, -0.251327, 0.101543
2.230000, -0.188496, 0.080793
2.230000, -0.125664, 0.061760
2.230000, -0.062832, 0.046713
2.230000, 0.000000, 0.040464
2.230000, 0.062832, 0.046713
2.230000, 0.125664, 0.061760
2.230000, 0.188496, 0.080793
2.230000, 0.251327, 0.101543
2.230000, 0.314159, 0.123085
2.230000, 0.376991, 0.145000
2.230000, 0.439823, 0.167072
2.230000, 0.502655, 0.189175
2.230000, 0.565487, 0.211225
2.230000, 0.628319, 0.233162
2.230000, 0.691150, 0.254941
2.230000, 0.753982, 0.276522
2.230000, 0.816814, 0.297874
2.230000, 0.879646, 0.318965
2.230000, 0.942478, 0.339769
2.230000, 1.005310, 0.360261
2.230000, 1.068142, 0.380416
2.230000, 1.130973, 0.400213
2.230000, 1.193805, 0.419628
2.230000, 1.256637, 0.438642
2.230000, 1.319469, 0.457233
2.230000, 1.382301, 0.475382
2.230000, 1.445133, 0.493070
2.230000, 1.507964, 0.510280
2.230000, 1.570796, 0.526992
2.230000, 1.633628, 0.543191
2.230000, 1.696460, 0.558859
2.230000, 1.759292, 0.573981
2.230000, 1.822124, 0.588541
2.230000, 1.884956, 0.602524
2.230000, 1.947787, 0.615917
2.230000, 2.010619, 0.628706
2.230000, 2.073451, 0.640878
2.230000, 2.136283, 0.652422
2.230000, 2.199115, 0.663324
2.230000, 2.261947, 0.673575
2.230000, 2.324779, 0.683164
2.230000, 2.387610, 0.692082
2.230000, 2.450442, 0.700319
2.230000, 2.513274, 0.707868
2.230000, 2.576106, 0.714721
2.230000, 2.638938, 0.720871
2.230000, 2.701770, 0.726312
2.230000, 2.764602, 0.731038
2.230000, 2.827433, 0.735046
2.230000, 2.890265, 0.738330
2.230000, 2.953097, 0.740888
2.230000, 3.015929, 0.742716
2.230000, 3.078761, 0.743814
2.240000, -3.141593, 0.745940
2.240000, -3.078761, 0.745573
2.240000, -3.015929, 0.744473
2.240000, -2.953097, 0.742640
2.240000, -2.890265, 0.740077
2.240000, -2.827433, 0.736786
2.240000, -2.764602, 0.732770
2.240000, -2.701770, 0.728033
2.240000, -2.638938, 0.722581
2.240000, -2.576106, 0.716418
2.240000, -2.513274, 0.709551
2.240000, -2.450442, 0.701986
2.240000, -2.387610, 0.693731
2.240000, -2.324779, 0.684795
2.240000, -2.261947, 0.675186
2.240000, -2.199115, 0.664914
2.240000, -2.136283, 0.653988
2.240000, -2.073451, 0.642421
2.240000, -2.010619, 0.630224
2.240000, -1.947787, 0.617409
2.240000, -1.884956, 0.603988
2.240000, -1.822124, 0.589976
2.240000, -1.759292, 0.575386
2.240000, -1.696460, 0.560234
2.240000, -1.633628, 0.544534
2.240000, -1.570796, 0.528303
2.240000, -1.507964, 0.511558
2.240000, -1.445133, 0.494315
2.240000, -1.382301, 0.476592
2.240000, -1.319469, 0.458407
2.240000, -1.256637, 0.439781
2.240000, -1.193805, 0.420732
2.240000, -1.130973, 0.401281
2.240000, -1.068142, 0.381449
2.240000, -1.005310, 0.361259
2.240000, -0.942478, 0.340733
2.240000, -0.879646, 0.319895
2.240000, -0.816814, 0.298772
2.240000, -0.753982, 0.277391
2.240000, -0.691150, 0.255782
2.240000, -0.628319, 0.233980
2.240000, -0.565487, 0.212024
2.240000, -0.502655, 0.189962
2.240000, -0.439823, 0.167858
2.240000, -0.376991, 0.145799
2.240000, -0.314159, 0.123919
2.240000, -0.251327, 0.102447
2.240000, -0.188496, 0.081822
2.240000, -0.125664, 0.063004
2.240000, -0.062832, 0.048270
2.240000, 0.000000, 0.042223
2.240000, 0.062832, 0.048270
2.240000, 0.125664, 0.063004
2.240000, 0.188496, 0.081822
2.240000, 0.251327, 0.102447
2.240000, 0.314159, 0.123919
2.240000, 0.376991, 0.145799
2.240000, 0.439823, 0.167858
2.240000, 0.502655, 0.189962
2.240000, 0.565487, 0.212024
2.240000, 0.628319, 0.233980
2.240000, 0.691150, 0.255782
2.240000, 0.753982, 0.277391
2.240000, 0.816814, 0.298772
2.240000, 0.879646, 0.319895
2.240000, 0.942478, 0.340733
2.240000, 1.005310, 0.361259
2.240000, 1.068142, 0.381449
2.240000, 1.130973, 0.401281
2.240000, 1.193805, 0.420732
2.240000, 1.256637, 0.439781
2.240000, 1.319469, 0.458407
2.240000, 1.382301, 0.476592
2.240000, 1.445133, 0.494315
2.240000, 1.507964, 0.511558
2.240000, 1.570796, 0.528303
2.240000, 1.633628, 0.544534
2.240000, 1.696460, 0.560234
2.240000, 1.759292, 0.575386
2.240000, 1.822124, 0.589976
2.240000, 1.884956, 0.603988
2.240000, 1.947787, 0.617409
2.240000, 2.010619, 0.630224
2.240000, 2.073451, 0.642421
2.240000, 2.136283, 0.653988
2.240000, 2.199115, 0.664914
2.240000, 2.261947, 0.675186
2.240000, 2.324779, 0.684795
2.240000, 2.387610, 0.693731
2.240000, 2.450442, 0.701986
2.240000, 2.513274, 0.709551
2.240000, 2.576106, 0.716418
2.240000, 2.638938, 0.722581
2.240000, 2.701770, 0.728033
2.240000, 2.764602, 0.732770
2.240000, 2.827433, 0.736786
2.240000, 2.890265, 0.740077
2.240000, 2.953097, 0.742640
2.240000, 3.015929, 0.744473
2.240000, 3.078761, 0.745573
2.250000, -3.141593, 0.747699
2.250000, -3.078761, 0.747331
2.250000, -3.015929, 0.746229
2.250000, -2.953097, 0.744392
2.250000, -2.890265, 0.741824
2.250000, -2.827433, 0.738526
2.250000, -2.764602, 0.734501
2.250000, -2.701770, 0.729755
2.250000, -2.638938, 0.724291
2.250000, -2.576106, 0.718116
2.250000, -2.513274, 0.711234
2.250000, -2.450442, 0.703653
2.250000, -2.387610, 0.695382
2.250000, -2.324779, 0.686427
2.250000, -2.261947, 0.676797
2.250000, -2.199115, 0.666504
2.250000, -2.136283, 0.655556
2.250000, -2.073451, 0.643965
2.250000, -2.010619, 0.631743
2.250000, -1.947787, 0.618901
2.250000, -1.884956, 0.605453
2.250000, -1.822124, 0.591413
2.250000, -1.759292, 0.576794
2.250000, -1.696460, 0.561611
2.250000, -1.633628, 0.545880
2.250000, -1.570796, 0.529617
2.250000, -1.507964, 0.512838
2.250000, -1.445133, 0.495562
2.250000, -1.382301, 0.477805
2.250000, -1.319469, 0.459586
2.250000, -1.256637, 0.440925
2.250000, -1.193805, 0.421841
2.250000, -1.130973, 0.402355
2.250000, -1.068142, 0.382488
2.250000, -1.005310, 0.362263
2.250000, -0.942478, 0.341703
2.250000, -0.879646, 0.320833
2.250000, -0.816814, 0.299678
2.250000, -0.753982, 0.278268
2.250000, -0.691150, 0.256632
2.250000, -0.628319, 0.234808
2.250000, -0.565487, 0.212834
2.250000, -0.502655, 0.190763
2.250000, -0.439823, 0.168659
2.250000, -0.376991, 0.146615
2.250000, -0.314159, 0.124772
2.250000, -0.251327, 0.103373
2.250000, -0.188496, 0.082876
2.250000, -0.125664, 0.064273
2.250000, -0.062832, 0.049841
2.250000, 0.000000, 0.043982
2.250000, 0.062832, 0.049841
2.250000, 0.125664, 0.064273
2.250000, 0.188496, 0.082876
2.250000, 0.251327, 0.103373
2.250000, 0.314159, 0.124772
2.250000, 0.376991, 0.146615
2.250000, 0.439823, 0.168659
2.250000, 0.502655, 0.190763
2.250000, 0.565487, 0.212834
2.250000, 0.628319, 0.234808
2.250000, 0.691150, 0.256632
2.250000, 0.753982, 0.278268
2.250000, 0.816814, 0.299678
2.250000, 0.879646, 0.320833
2.250000, 0.942478, 0.341703
2.250000, 1.005310, 0.362263
2.250000, 1.068142, 0.382488
2.250000, 1.130973, 0.402355
2.250000, 1.193805, 0.421841
2.250000, 1.256637, 0.440925
2.250000, 1.319469, 0.459586
2.250000, 1.382301, 0.477805
2.250000, 1.445133, 0.495562
2.250000, 1.507964, 0.512838
2.250000, 1.570796, 0.529617
2.250000, 1.633628, 0.545880
2.250000, 1.696460, 0.561611
2.250000, 1.759292, 0.576794
2.250000, 1.822124, 0.591413
2.250000, 1.884956, 0.605453
2.250000, 1.947787, 0.618901
2.250000, 2.010619, 0.631743
2.250000, 2.073451, 0.643965
2.250000, 2.136283, 0.655556
2.250000, 2.199115, 0.666504
2.250000, 2.261947, 0.676797
2.250000, 2.324779, 0.686427
2.250000, 2.387610, 0.695382
2.250000, 2.450442, 0.703653
2.250000, 2.513274, 0.711234
2.250000, 2.576106, 0.718116
2.250000, 2.638938, 0.724291
2.250000, 2.701770, 0.729755
2.250000, 2.764602, 0.734501
2.250000, 2.827433, 0.738526
2.250000, 2.890265, 0.741824
2.250000, 2.953097, 0.744392
2.250000, 3.015929, 0.746229
2.250000, 3.078761, 0.747331
2.260000, -3.141593, 0.749458
2.260000, -3.078761, 0.749090
2.260000, -3.015929, 0.747985
2.260000, -2.953097, 0.746145
2.260000, -2.890265, 0.743571
2.260000, -2.827433, 0.740266
2.260000, -2.764602, 0.736233
2.260000, -2.701770, 0.731477
2.260000, -2.638938, 0.726002
2.260000, -2.576106, 0.719813
2.260000, -2.513274, 0.712917
2.260000, -2.450442, 0.705321
2.260000, -2.387610, 0.697032
2.260000, -2.324779, 0.688059
2.260000, -2.261947, 0.678410
2.260000, -2.199115, 0.668095
2.260000, -2.136283, 0.657125
2.260000, -2.073451, 0.645510
2.260000, -2.010619, 0.633263
2.260000, -1.947787, 0.620395
2.260000, -1.884956, 0.606920
2.260000, -1.822124, 0.592852
2.260000, -1.759292, 0.578203
2.260000, -1.696460, 0.562990
2.260000, -1.633628, 0.547228
2.260000, -1.570796, 0.530933
2.260000, -1.507964, 0.514122
2.260000, -1.445133, 0.496812
2.260000, -1.382301, 0.479021
2.260000, -1.319469, 0.460768
2.260000, -1.256637, 0.442072
2.260000, -1.193805, 0.422953
2.260000, -1.130973, 0.403433
2.260000, -1.068142, 0.383532
2.260000, -1.005310, 0.363273
2.260000, -0.942478, 0.342679
2.260000, -0.879646, 0.321777
2.260000, -0.816814, 0.300592
2.260000, -0.753982, 0.279153
2.260000, -0.691150, 0.257492
2.260000, -0.628319, 0.235646
2.260000, -0.565487, 0.213656
2.260000, -0.502655, 0.191576
2.260000, -0.439823, 0.169474
2.260000, -0.376991, 0.147447
2.260000, -0.314159, 0.125645
2.260000, -0.251327, 0.104320
2.260000, -0.188496, 0.083954
2.260000, -0.125664, 0.065564
2.260000, -0.062832, 0.051424
2.260000, 0.000000, 0.045742
2.260000, 0.062832, 0.051424
2.260000, 0.125664, 0.065564
2.260000, 0.188496, 0.083954
2.260000, 0.251327, 0.104320
2.260000, 0.314159, 0.125645
2.260000, 0.376991, 0.147447
2.260000, 0.439823, 0.169474
2.260000, 0.502655, 0.191576
2.260000, 0.565487, 0.213656
2.260000, 0.628319, 0.235646
2.260000, 0.691150, 0.257492
2.260000, 0.753982, 0.279153
2.260000, 0.816814, 0.300592
2.260000, 0.879646, 0.321777
2.260000, 0.942478, 0.342679
2.260000, 1.005310, 0.363273
2.260000, 1.068142, 0.383532
2.260000, 1.130973, 0.403433
2.260000, 1.193805, 0.422953
2.260000, 1.256637, 0.442072
2.260000, 1.319469, 0.460768
2.260000, 1.382301, 0.479021
2.260000, 1.445133, 0.496812
2.260000, 1.507964, 0.514122
2.260000, 1.570796, 0.530933
2.260000, 1.633628, 0.547228
2.260000, 1.696460, 0.562990
2.260000, 1.759292, 0.578203
2.260000, 1.822124, 0.592852
2.260000, 1.884956, 0.606920
2.260000, 1.947787, 0.620395
2.260000, 2.010619, 0.633263
2.260000, 2.073451, 0.645510
2.260000, 2.136283, 0.657125
2.260000, 2.199115, 0.668095
2.260000, 2.261947, 0.678410
2.260000, 2.324779, 0.688059
2.260000, 2.387610, 0.697032
2.260000, 2.450442, 0.705321
2.260000, 2.513274, 0.712917
2.260000, 2.576106, 0.719813
2.260000, 2.638938, 0.726002
2.260000, 2.701770, 0.731477
2.260000, 2.764602, 0.736233
2.260000, 2.827433, 0.740266
2.260000, 2.890265, 0.743571
2.260000, 2.953097, 0.746145
2.260000, 3.015929, 0.747985
2.260000, 3.078761, 0.749090
2.270000, -3.141593, 0.751218
2.270000, -3.078761, 0.750848
2.270000, -3.015929, 0.749741
2.270000, -2.953097, 0.747897
2.270000, -2.890265, 0.745318
2.270000, -2.827433, 0.742006
2.270000, -2.764602, 0.737965
2.270000, -2.701770, 0.733199
2.270000, -2.638938, 0.727713
2.270000, -2.576106, 0.721511
2.270000, -2.513274, 0.714601
2.270000, -2.450442, 0.706989
2.270000, -2.387610, 0.698683
2.270000, -2.324779, 0.689692
2.270000, -2.261947, 0.680023
2.270000, -2.199115, 0.669687
2.270000, -2.136283, 0.658695
2.270000, -2.073451, 0.647057
2.270000, -2.010619, 0.634784
2.270000, -1.947787, 0.621891
2.270000, -1.884956, 0.608389
2.270000, -1.822124, 0.594292
2.270000, -1.759292, 0.579615
2.270000, -1.696460, 0.564372
2.270000, -1.633628, 0.548579
2.270000, -1.570796, 0.532252
2.270000, -1.507964, 0.515408
2.270000, -1.445133, 0.498065
2.270000, -1.382301, 0.480241
2.270000, -1.319469, 0.461954
2.270000, -1.256637, 0.443224
2.270000, -1.193805, 0.424071
2.270000, -1.130973, 0.404516
2.270000, -1.068142, 0.384580
2.270000, -1.005310, 0.364288
2.270000, -0.942478, 0.343662
2.270000, -0.879646, 0.322728
2.270000, -0.816814, 0.301513
2.270000, -0.753982, 0.280046
2.270000, -0.691150, 0.258361
2.270000, -0.628319, 0.236494
2.270000, -0.565487, 0.214490
2.270000, -0.502655, 0.192402
2.270000, -0.439823, 0.170304
2.270000, -0.376991, 0.148296
2.270000, -0.314159, 0.126535
2.270000, -0.251327, 0.105288
2.270000, -0.188496, 0.085054
2.270000, -0.125664, 0.066876
2.270000, -0.062832, 0.053018
2.270000, 0.000000, 0.047501
2.270000, 0.062832, 0.053018
2.270000, 0.125664, 0.066876
2.270000, 0.188496, 0.085054
2.270000, 0.251327, 0.105288
2.270000, 0.314159, 0.126535
2.270000, 0.376991, 0.148296
2.270000, 0.439823, 0.170304
2.270000, 0.502655, 0.192402
2.270000, 0.565487, 0.214490
2.270000, 0.628319, 0.236494
2.270000, 0.691150, 0.258361
2.270000, 0.753982, 0.280046
2.270000, 0.816814, 0.301513
2.270000, 0.879646, 0.322728
2.270000, 0.942478, 0.343662
2.270000, 1.005310, 0.364288
2.270000, 1.068142, 0.384580
2.270000, 1.130973, 0.404516
2.270000, 1.193805, 0.424071
2.270000, 1.256637, 0.443224
2.270000, 1.319469, 0.461954
2.270000, 1.382301, 0.480241
2.270000, 1.445133, 0.498065
2.270000, 1.507964, 0.515408
2.270000, 1.570796, 0.532252
2.270000, 1.633628, 0.548579
2.270000, 1.696460, 0.564372
2.270000, 1.759292, 0.579615
2.270000, 1.822124, 0.594292
2.270000, 1.884956, 0.608389
2.270000, 1.947787, 0.621891
2.270000, 2.010619, 0.634784
2.270000, 2.073451, 0.647057
2.270000, 2.136283, 0.658695
2.270000, 2.199115, 0.669687
2.270000, 2.261947, 0.680023
2.270000, 2.324779, 0.689692
2.270000, 2.387610, 0.698683
2.270000, 2.450442, 0.706989
2.270000, 2.513274, 0.714601
2.270000, 2.576106, 0.721511
2.270000, 2.638938, 0.727713
2.270000, 2.701770, 0.733199
2.270000, 2.764602, 0.737965
2.270000, 2.827433, 0.742006
2.270000, 2.890265, 0.745318
2.270000, 2.953097, 0.747897
2.270000, 3.015929, 0.749741
2.270000, 3.078761, 0.750848
2.280000, -3.141593, 0.752977
2.280000, -3.078761, 0.752607
2.280000, -3.015929, 0.751497
2.280000, -2.953097, 0.749650
2.280000, -2.890265, 0.747065
2.280000, -2.827433, 0.743746
2.280000, -2.764602, 0.739697
2.280000, -2.701770, 0.734921
2.280000, -2.638938, 0.729424
2.280000, -2.576106, 0.723210
2.280000, -2.513274, 0.716285
2.280000, -2.450442, 0.708658
2.280000, -2.387610, 0.700335
2.280000, -2.324779, 0.691325
