ptf, phif, pti, pti/ptf
1.900000, -1.884956, 3.155714, 1.660902
1.900000, -1.822124, 3.082214, 1.622218
1.900000, -1.759292, 3.005678, 1.581936
1.900000, -1.696460, 2.926181, 1.540095
1.900000, -1.633628, 2.843802, 1.496738
1.900000, -1.570796, 2.758623, 1.451907
1.900000, -1.507964, 2.670729, 1.405647
1.900000, -1.445133, 2.580207, 1.358004
1.900000, -1.382301, 2.487147, 1.309025
1.900000, -1.319469, 2.391643, 1.258760
1.900000, -1.256637, 2.293790, 1.207258
1.900000, -1.193805, 2.193685, 1.154571
1.900000, -1.130973, 2.091430, 1.100752
1.900000, -1.068142, 1.987127, 1.045856
1.900000, -1.005310, 1.880882, 0.989938
1.900000, -0.942478, 1.772803, 0.933054
1.900000, -0.879646, 1.663003, 0.875265
1.900000, -0.816814, 1.551593, 0.816628
1.900000, -0.753982, 1.438693, 0.757207
1.900000, -0.691150, 1.324424, 0.697065
1.900000, -0.628319, 1.208913, 0.636270
1.900000, -0.565487, 1.092295, 0.574892
1.900000, -0.502655, 0.974715, 0.513008
1.900000, -0.439823, 0.856338, 0.450704
1.900000, -0.376991, 0.737359, 0.388084
1.900000, -0.314159, 0.618038, 0.325283
1.900000, -0.251327, 0.498766, 0.262509
1.900000, -0.188496, 0.380285, 0.200150
1.900000, -0.125664, 0.264440, 0.139179
1.900000, -0.062832, 0.158104, 0.083213
1.900000, 0.000000, 0.100000, 0.052632
1.900000, 0.062832, 0.158104, 0.083213
1.900000, 0.125664, 0.264440, 0.139179
1.900000, 0.188496, 0.380285, 0.200150
1.900000, 0.251327, 0.498766, 0.262509
1.900000, 0.314159, 0.618038, 0.325283
1.900000, 0.376991, 0.737359, 0.388084
1.900000, 0.439823, 0.856338, 0.450704
1.900000, 0.502655, 0.974715, 0.513008
1.900000, 0.565487, 1.092295, 0.574892
1.900000, 0.628319, 1.208913, 0.636270
1.900000, 0.691150, 1.324424, 0.697065
1.900000, 0.753982, 1.438693, 0.757207
1.900000, 0.816814, 1.551593, 0.816628
1.900000, 0.879646, 1.663003, 0.875265
1.900000, 0.942478, 1.772803, 0.933054
1.900000, 1.005310, 1.880882, 0.989938
1.900000, 1.068142, 1.987127, 1.045856
1.900000, 1.130973, 2.091430, 1.100752
1.900000, 1.193805, 2.193685, 1.154571
1.900000, 1.256637, 2.293790, 1.207258
1.900000, 1.319469, 2.391643, 1.258760
1.900000, 1.382301, 2.487147, 1.309025
1.900000, 1.445133, 2.580207, 1.358004
1.900000, 1.507964, 2.670729, 1.405647
1.900000, 1.570796, 2.758623, 1.451907
1.900000, 1.633628, 2.843802, 1.496738
1.900000, 1.696460, 2.926181, 1.540095
1.900000, 1.759292, 3.005678, 1.581936
1.900000, 1.822124, 3.082214, 1.622218
1.900000, 1.884956, 3.155714, 1.660902
1.900000, 1.947787, 3.226104, 1.697949
1.900000, 2.010619, 3.293315, 1.733324
1.900000, 2.073451, 3.357280, 1.766989
1.900000, 2.136283, 3.417936, 1.798913
1.900000, 2.199115, 3.475222, 1.829064
1.900000, 2.261947, 3.529082, 1.857412
1.900000, 2.324779, 3.579463, 1.883928
1.900000, 2.387610, 3.626315, 1.908587
1.900000, 2.450442, 3.669591, 1.931364
1.900000, 2.513274, 3.709249, 1.952236
1.900000, 2.576106, 3.745249, 1.971184
1.900000, 2.638938, 3.777556, 1.988187
1.900000, 2.701770, 3.806138, 2.003230
1.900000, 2.764602, 3.830966, 2.016298
1.900000, 2.827433, 3.852016, 2.027377
1.900000, 2.890265, 3.869268, 2.036457
1.900000, 2.953097, 3.882703, 2.043528
1.900000, 3.015929, 3.892309, 2.048584
1.900000, 3.078761, 3.898077, 2.051619
1.910000, -3.141593, 3.910000, 2.047120
1.910000, -3.078761, 3.908072, 2.046111
1.910000, -3.015929, 3.902289, 2.043083
1.910000, -2.953097, 3.892656, 2.038040
1.910000, -2.890265, 3.879185, 2.030987
1.910000, -2.827433, 3.861887, 2.021930
1.910000, -2.764602, 3.840780, 2.010880
1.910000, -2.701770, 3.815885, 1.997846
1.910000, -2.638938, 3.787226, 1.982841
1.910000, -2.576106, 3.754832, 1.965881
1.910000, -2.513274, 3.718735, 1.946982
1.910000, -2.450442, 3.678970, 1.926162
1.910000, -2.387610, 3.635577, 1.903443
1.910000, -2.324779, 3.588599, 1.878847
1.910000, -2.261947, 3.538081, 1.852399
1.910000, -2.199115, 3.484075, 1.824123
1.910000, -2.136283, 3.426633, 1.794049
1.910000, -2.073451, 3.365813, 1.762206
1.910000, -2.010619, 3.301674, 1.728625
1.910000, -1.947787, 3.234281, 1.693341
1.910000, -1.884956, 3.163699, 1.656387
1.910000, -1.822124, 3.089999, 1.617800
1.910000, -1.759292, 3.013253, 1.577619
1.910000, -1.696460, 2.933538, 1.535884
1.910000, -1.633628, 2.850933, 1.492635
1.910000, -1.570796, 2.765520, 1.447916
1.910000, -1.507964, 2.677383, 1.401771
1.910000, -1.445133, 2.586611, 1.354246
1.910000, -1.382301, 2.493292, 1.305389
1.910000, -1.319469, 2.397521, 1.255247
1.910000, -1.256637, 2.299393, 1.203871
1.910000, -1.193805, 2.199006, 1.151312
1.910000, -1.130973, 2.096460, 1.097623
1.910000, -1.068142, 1.991859, 1.042858
1.910000, -1.005310, 1.885307, 0.987072
1.910000, -0.942478, 1.776913, 0.930321
1.910000, -0.879646, 1.666788, 0.872664
1.910000, -0.816814, 1.555043, 0.814159
1.910000, -0.753982, 1.441797, 0.754868
1.910000, -0.691150, 1.327169, 0.694853
1.910000, -0.628319, 1.211285, 0.634180
1.910000, -0.565487, 1.094274, 0.572918
1.910000, -0.502655, 0.976277, 0.511140
1.910000, -0.439823, 0.857450, 0.448927
1.910000, -0.376991, 0.737975, 0.386375
1.910000, -0.314159, 0.618084, 0.323604
1.910000, -0.251327, 0.498121, 0.260796
1.910000, -0.188496, 0.378715, 0.198280
1.910000, -0.125664, 0.261426, 0.136872
1.910000, -0.062832, 0.152236, 0.079705
1.910000, 0.000000, 0.090000, 0.047120
1.910000, 0.062832, 0.152236, 0.079705
1.910000, 0.125664, 0.261426, 0.136872
1.910000, 0.188496, 0.378715, 0.198280
1.910000, 0.251327, 0.498121, 0.260796
1.910000, 0.314159, 0.618084, 0.323604
1.910000, 0.376991, 0.737975, 0.386375
1.910000, 0.439823, 0.857450, 0.448927
1.910000, 0.502655, 0.976277, 0.511140
1.910000, 0.565487, 1.094274, 0.572918
1.910000, 0.628319, 1.211285, 0.634180
1.910000, 0.691150, 1.327169, 0.694853
1.910000, 0.753982, 1.441797, 0.754868
1.910000, 0.816814, 1.555043, 0.814159
1.910000, 0.879646, 1.666788, 0.872664
1.910000, 0.942478, 1.776913, 0.930321
1.910000, 1.005310, 1.885307, 0.987072
1.910000, 1.068142, 1.991859, 1.042858
1.910000, 1.130973, 2.096460, 1.097623
1.910000, 1.193805, 2.199006, 1.151312
1.910000, 1.256637, 2.299393, 1.203871
1.910000, 1.319469, 2.397521, 1.255247
1.910000, 1.382301, 2.493292, 1.305389
1.910000, 1.445133, 2.586611, 1.354246
1.910000, 1.507964, 2.677383, 1.401771
1.910000, 1.570796, 2.765520, 1.447916
1.910000, 1.633628, 2.850933, 1.492635
1.910000, 1.696460, 2.933538, 1.535884
1.910000, 1.759292, 3.013253, 1.577619
1.910000, 1.822124, 3.089999, 1.617800
1.910000, 1.884956, 3.163699, 1.656387
1.910000, 1.947787, 3.234281, 1.693341
1.910000, 2.010619, 3.301674, 1.728625
1.910000, 2.073451, 3.365813, 1.762206
1.910000, 2.136283, 3.426633, 1.794049
1.910000, 2.199115, 3.484075, 1.824123
1.910000, 2.261947, 3.538081, 1.852399
1.910000, 2.324779, 3.588599, 1.878847
1.910000, 2.387610, 3.635577, 1.903443
1.910000, 2.450442, 3.678970, 1.926162
1.910000, 2.513274, 3.718735, 1.946982
1.910000, 2.576106, 3.754832, 1.965881
1.910000, 2.638938, 3.787226, 1.982841
1.910000, 2.701770, 3.815885, 1.997846
1.910000, 2.764602, 3.840780, 2.010880
1.910000, 2.827433, 3.861887, 2.021930
1.910000, 2.890265, 3.879185, 2.030987
1.910000, 2.953097, 3.892656, 2.038040
1.910000, 3.015929, 3.902289, 2.043083
1.910000, 3.078761, 3.908072, 2.046111
1.920000, -3.141593, 3.920000, 2.041667
1.920000, -3.078761, 3.918067, 2.040660
1.920000, -3.015929, 3.912268, 2.037640
1.920000, -2.953097, 3.902610, 2.032609
1.920000, -2.890265, 3.889103, 2.025574
1.920000, -2.827433, 3.871759, 2.016541
1.920000, -2.764602, 3.850595, 2.005518
1.920000, -2.701770, 3.825634, 1.992517
1.920000, -2.638938, 3.796898, 1.977551
1.920000, -2.576106, 3.764417, 1.960634
1.920000, -2.513274, 3.728224, 1.941783
1.920000, -2.450442, 3.688352, 1.921017
1.920000, -2.387610, 3.644843, 1.898356
1.920000, -2.324779, 3.597738, 1.873822
1.920000, -2.261947, 3.547086, 1.847440
1.920000, -2.199115, 3.492934, 1.819237
1.920000, -2.136283, 3.435338, 1.789239
1.920000, -2.073451, 3.374354, 1.757476
1.920000, -2.010619, 3.310043, 1.723981
1.920000, -1.947787, 3.242468, 1.688785
1.920000, -1.884956, 3.171695, 1.651925
1.920000, -1.822124, 3.097796, 1.613435
1.920000, -1.759292, 3.020842, 1.573355
1.920000, -1.696460, 2.940911, 1.531725
1.920000, -1.633628, 2.858082, 1.488584
1.920000, -1.570796, 2.772436, 1.443977
1.920000, -1.507964, 2.684058, 1.397947
1.920000, -1.445133, 2.593037, 1.350540
1.920000, -1.382301, 2.499462, 1.301803
1.920000, -1.319469, 2.403427, 1.251785
1.920000, -1.256637, 2.305027, 1.200535
1.920000, -1.193805, 2.204360, 1.148104
1.920000, -1.130973, 2.101527, 1.094545
1.920000, -1.068142, 1.996630, 1.039912
1.920000, -1.005310, 1.889775, 0.984258
1.920000, -0.942478, 1.781070, 0.927640
1.920000, -0.879646, 1.670624, 0.870117
1.920000, -0.816814, 1.558550, 0.811745
1.920000, -0.753982, 1.444964, 0.752585
1.920000, -0.691150, 1.329984, 0.692700
1.920000, -0.628319, 1.213734, 0.632153
1.920000, -0.565487, 1.096340, 0.571010
1.920000, -0.502655, 0.977939, 0.509343
1.920000, -0.439823, 0.858678, 0.447228
1.920000, -0.376991, 0.738726, 0.384753
1.920000, -0.314159, 0.618293, 0.322027
1.920000, -0.251327, 0.497676, 0.259206
1.920000, -0.188496, 0.377404, 0.196565
1.920000, -0.125664, 0.258765, 0.134773
1.920000, -0.062832, 0.146815, 0.076466
1.920000, 0.000000, 0.080000, 0.041667
1.920000, 0.062832, 0.146815, 0.076466
1.920000, 0.125664, 0.258765, 0.134773
1.920000, 0.188496, 0.377404, 0.196565
1.920000, 0.251327, 0.497676, 0.259206
1.920000, 0.314159, 0.618293, 0.322027
1.920000, 0.376991, 0.738726, 0.384753
1.920000, 0.439823, 0.858678, 0.447228
1.920000, 0.502655, 0.977939, 0.509343
1.920000, 0.565487, 1.096340, 0.571010
1.920000, 0.628319, 1.213734, 0.632153
1.920000, 0.691150, 1.329984, 0.692700
1.920000, 0.753982, 1.444964, 0.752585
1.920000, 0.816814, 1.558550, 0.811745
1.920000, 0.879646, 1.670624, 0.870117
1.920000, 0.942478, 1.781070, 0.927640
1.920000, 1.005310, 1.889775, 0.984258
1.920000, 1.068142, 1.996630, 1.039912
1.920000, 1.130973, 2.101527, 1.094545
1.920000, 1.193805, 2.204360, 1.148104
1.920000, 1.256637, 2.305027, 1.200535
1.920000, 1.319469, 2.403427, 1.251785
1.920000, 1.382301, 2.499462, 1.301803
1.920000, 1.445133, 2.593037, 1.350540
1.920000, 1.507964, 2.684058, 1.397947
1.920000, 1.570796, 2.772436, 1.443977
1.920000, 1.633628, 2.858082, 1.488584
1.920000, 1.696460, 2.940911, 1.531725
1.920000, 1.759292, 3.020842, 1.573355
1.920000, 1.822124, 3.097796, 1.613435
1.920000, 1.884956, 3.171695, 1.651925
1.920000, 1.947787, 3.242468, 1.688785
1.920000, 2.010619, 3.310043, 1.723981
1.920000, 2.073451, 3.374354, 1.757476
1.920000, 2.136283, 3.435338, 1.789239
1.920000, 2.199115, 3.492934, 1.819237
1.920000, 2.261947, 3.547086, 1.847440
1.920000, 2.324779, 3.597738, 1.873822
1.920000, 2.387610, 3.644843, 1.898356
1.920000, 2.450442, 3.688352, 1.921017
1.920000, 2.513274, 3.728224, 1.941783
1.920000, 2.576106, 3.764417, 1.960634
1.920000, 2.638938, 3.796898, 1.977551
1.920000, 2.701770, 3.825634, 1.992517
1.920000, 2.764602, 3.850595, 2.005518
1.920000, 2.827433, 3.871759, 2.016541
1.920000, 2.890265, 3.889103, 2.025574
1.920000, 2.953097, 3.902610, 2.032609
1.920000, 3.015929, 3.912268, 2.037640
1.920000, 3.078761, 3.918067, 2.040660
1.930000, -3.141593, 3.930000, 2.036269
1.930000, -3.078761, 3.928061, 2.035265
1.930000, -3.015929, 3.922248, 2.032253
1.930000, -2.953097, 3.912564, 2.027235
1.930000, -2.890265, 3.899021, 2.020218
1.930000, -2.827433, 3.881631, 2.011208
1.930000, -2.764602, 3.860411, 2.000213
1.930000, -2.701770, 3.835383, 1.987245
1.930000, -2.638938, 3.806572, 1.972317
1.930000, -2.576106, 3.774005, 1.955443
1.930000, -2.513274, 3.737715, 1.936640
1.930000, -2.450442, 3.697737, 1.915926
1.930000, -2.387610, 3.654112, 1.893323
1.930000, -2.324779, 3.606883, 1.868851
1.930000, -2.261947, 3.556095, 1.842536
1.930000, -2.199115, 3.501800, 1.814404
1.930000, -2.136283, 3.444050, 1.784482
1.930000, -2.073451, 3.382904, 1.752800
1.930000, -2.010619, 3.318421, 1.719389
1.930000, -1.947787, 3.250665, 1.684282
1.930000, -1.884956, 3.179703, 1.647515
1.930000, -1.822124, 3.105606, 1.609122
1.930000, -1.759292, 3.028446, 1.569143
1.930000, -1.696460, 2.948300, 1.527617
1.930000, -1.633628, 2.865247, 1.484584
1.930000, -1.570796, 2.779370, 1.440088
1.930000, -1.507964, 2.690754, 1.394173
1.930000, -1.445133, 2.599486, 1.346884
1.930000, -1.382301, 2.505657, 1.298268
1.930000, -1.319469, 2.409360, 1.248373
1.930000, -1.256637, 2.310690, 1.197249
1.930000, -1.193805, 2.209746, 1.144946
1.930000, -1.130973, 2.106629, 1.091517
1.930000, -1.068142, 2.001440, 1.037015
1.930000, -1.005310, 1.894285, 0.981495
1.930000, -0.942478, 1.785272, 0.925012
1.930000, -0.879646, 1.674511, 0.867622
1.930000, -0.816814, 1.562113, 0.809385
1.930000, -0.753982, 1.448193, 0.750359
1.930000, -0.691150, 1.332868, 0.690605
1.930000, -0.628319, 1.216260, 0.630187
1.930000, -0.565487, 1.098494, 0.569168
1.930000, -0.502655, 0.979700, 0.507617
1.930000, -0.439823, 0.860020, 0.445606
1.930000, -0.376991, 0.739612, 0.383219
1.930000, -0.314159, 0.618663, 0.320551
1.930000, -0.251327, 0.497431, 0.257736
1.930000, -0.188496, 0.376354, 0.195002
1.930000, -0.125664, 0.256465, 0.132884
1.930000, -0.062832, 0.141893, 0.073520
1.930000, 0.000000, 0.070000, 0.036269
1.930000, 0.062832, 0.141893, 0.073520
1.930000, 0.125664, 0.256465, 0.132884
1.930000, 0.188496, 0.376354, 0.195002
1.930000, 0.251327, 0.497431, 0.257736
1.930000, 0.314159, 0.618663, 0.320551
1.930000, 0.376991, 0.739612, 0.383219
1.930000, 0.439823, 0.860020, 0.445606
1.930000, 0.502655, 0.979700, 0.507617
1.930000, 0.565487, 1.098494, 0.569168
1.930000, 0.628319, 1.216260, 0.630187
1.930000, 0.691150, 1.332868, 0.690605
1.930000, 0.753982, 1.448193, 0.750359
1.930000, 0.816814, 1.562113, 0.809385
1.930000, 0.879646, 1.674511, 0.867622
1.930000, 0.942478, 1.785272, 0.925012
1.930000, 1.005310, 1.894285, 0.981495
1.930000, 1.068142, 2.001440, 1.037015
1.930000, 1.130973, 2.106629, 1.091517
1.930000, 1.193805, 2.209746, 1.144946
1.930000, 1.256637, 2.310690, 1.197249
1.930000, 1.319469, 2.409360, 1.248373
1.930000, 1.382301, 2.505657, 1.298268
1.930000, 1.445133, 2.599486, 1.346884
1.930000, 1.507964, 2.690754, 1.394173
1.930000, 1.570796, 2.779370, 1.440088
1.930000, 1.633628, 2.865247, 1.484584
1.930000, 1.696460, 2.948300, 1.527617
1.930000, 1.759292, 3.028446, 1.569143
1.930000, 1.822124, 3.105606, 1.609122
1.930000, 1.884956, 3.179703, 1.647515
1.930000, 1.947787, 3.250665, 1.684282
1.930000, 2.010619, 3.318421, 1.719389
1.930000, 2.073451, 3.382904, 1.752800
1.930000, 2.136283, 3.444050, 1.784482
1.930000, 2.199115, 3.501800, 1.814404
1.930000, 2.261947, 3.556095, 1.842536
1.930000, 2.324779, 3.606883, 1.868851
1.930000, 2.387610, 3.654112, 1.893323
1.930000, 2.450442, 3.697737, 1.915926
1.930000, 2.513274, 3.737715, 1.936640
1.930000, 2.576106, 3.774005, 1.955443
1.930000, 2.638938, 3.806572, 1.972317
1.930000, 2.701770, 3.835383, 1.987245
1.930000, 2.764602, 3.860411, 2.000213
1.930000, 2.827433, 3.881631, 2.011208
1.930000, 2.890265, 3.899021, 2.020218
1.930000, 2.953097, 3.912564, 2.027235
1.930000, 3.015929, 3.922248, 2.032253
1.930000, 3.078761, 3.928061, 2.035265
1.940000, -3.141593, 3.940000, 2.030928
1.940000, -3.078761, 3.938056, 2.029926
1.940000, -3.015929, 3.932227, 2.026921
1.940000, -2.953097, 3.922518, 2.021917
1.940000, -2.890265, 3.908939, 2.014917
1.940000, -2.827433, 3.891503, 2.005930
1.940000, -2.764602, 3.870228, 1.994963
1.940000, -2.701770, 3.845134, 1.982028
1.940000, -2.638938, 3.816247, 1.967138
1.940000, -2.576106, 3.783594, 1.950306
1.940000, -2.513274, 3.747209, 1.931551
1.940000, -2.450442, 3.707126, 1.910890
1.940000, -2.387610, 3.663386, 1.888343
1.940000, -2.324779, 3.616032, 1.863934
1.940000, -2.261947, 3.565110, 1.837686
1.940000, -2.199115, 3.510671, 1.809624
1.940000, -2.136283, 3.452769, 1.779778
1.940000, -2.073451, 3.391461, 1.748176
1.940000, -2.010619, 3.326807, 1.714849
1.940000, -1.947787, 3.258872, 1.679831
1.940000, -1.884956, 3.187722, 1.643156
1.940000, -1.822124, 3.113428, 1.604860
1.940000, -1.759292, 3.036063, 1.564981
1.940000, -1.696460, 2.955704, 1.523559
1.940000, -1.633628, 2.872430, 1.480634
1.940000, -1.570796, 2.786324, 1.436249
1.940000, -1.507964, 2.697470, 1.390449
1.940000, -1.445133, 2.605957, 1.343277
1.940000, -1.382301, 2.511876, 1.294781
1.940000, -1.319469, 2.415319, 1.245010
1.940000, -1.256637, 2.316383, 1.194012
1.940000, -1.193805, 2.215164, 1.141837
1.940000, -1.130973, 2.111765, 1.088539
1.940000, -1.068142, 2.006288, 1.034169
1.940000, -1.005310, 1.898838, 0.978782
1.940000, -0.942478, 1.789521, 0.922434
1.940000, -0.879646, 1.678449, 0.865180
1.940000, -0.816814, 1.565731, 0.807078
1.940000, -0.753982, 1.451483, 0.748187
1.940000, -0.691150, 1.335821, 0.688567
1.940000, -0.628319, 1.218863, 0.628280
1.940000, -0.565487, 1.100734, 0.567389
1.940000, -0.502655, 0.981560, 0.505959
1.940000, -0.439823, 0.861477, 0.444060
1.940000, -0.376991, 0.740631, 0.381769
1.940000, -0.314159, 0.619194, 0.319172
1.940000, -0.251327, 0.497388, 0.256385
1.940000, -0.188496, 0.375567, 0.193591
1.940000, -0.125664, 0.254539, 0.131205
1.940000, -0.062832, 0.137523, 0.070888
1.940000, 0.000000, 0.060000, 0.030928
1.940000, 0.062832, 0.137523, 0.070888
1.940000, 0.125664, 0.254539, 0.131205
1.940000, 0.188496, 0.375567, 0.193591
1.940000, 0.251327, 0.497388, 0.256385
1.940000, 0.314159, 0.619194, 0.319172
1.940000, 0.376991, 0.740631, 0.381769
1.940000, 0.439823, 0.861477, 0.444060
1.940000, 0.502655, 0.981560, 0.505959
1.940000, 0.565487, 1.100734, 0.567389
1.940000, 0.628319, 1.218863, 0.628280
1.940000, 0.691150, 1.335821, 0.688567
1.940000, 0.753982, 1.451483, 0.748187
1.940000, 0.816814, 1.565731, 0.807078
1.940000, 0.879646, 1.678449, 0.865180
1.940000, 0.942478, 1.789521, 0.922434
1.940000, 1.005310, 1.898838, 0.978782
1.940000, 1.068142, 2.006288, 1.034169
1.940000, 1.130973, 2.111765, 1.088539
1.940000, 1.193805, 2.215164, 1.141837
1.940000, 1.256637, 2.316383, 1.194012
1.940000, 1.319469, 2.415319, 1.245010
1.940000, 1.382301, 2.511876, 1.294781
1.940000, 1.445133, 2.605957, 1.343277
1.940000, 1.507964, 2.697470, 1.390449
1.940000, 1.570796, 2.786324, 1.436249
1.940000, 1.633628, 2.872430, 1.480634
1.940000, 1.696460, 2.955704, 1.523559
1.940000, 1.759292, 3.036063, 1.564981
1.940000, 1.822124, 3.113428, 1.604860
1.940000, 1.884956, 3.187722, 1.643156
1.940000, 1.947787, 3.258872, 1.679831
1.940000, 2.010619, 3.326807, 1.714849
1.940000, 2.073451, 3.391461, 1.748176
1.940000, 2.136283, 3.452769, 1.779778
1.940000, 2.199115, 3.510671, 1.809624
1.940000, 2.261947, 3.565110, 1.837686
1.940000, 2.324779, 3.616032, 1.863934
1.940000, 2.387610, 3.663386, 1.888343
1.940000, 2.450442, 3.707126, 1.910890
1.940000, 2.513274, 3.747209, 1.931551
1.940000, 2.576106, 3.783594, 1.950306
1.940000, 2.638938, 3.816247, 1.967138
1.940000, 2.701770, 3.845134, 1.982028
1.940000, 2.764602, 3.870228, 1.994963
1.940000, 2.827433, 3.891503, 2.005930
1.940000, 2.890265, 3.908939, 2.014917
1.940000, 2.953097, 3.922518, 2.021917
1.940000, 3.015929, 3.932227, 2.026921
1.940000, 3.078761, 3.938056, 2.029926
1.950000, -3.141593, 3.950000, 2.025641
1.950000, -3.078761, 3.948051, 2.024642
1.950000, -3.015929, 3.942207, 2.021645
1.950000, -2.953097, 3.932473, 2.016653
1.950000, -2.890265, 3.918858, 2.009671
1.950000, -2.827433, 3.901377, 2.000706
1.950000, -2.764602, 3.880046, 1.989767
1.950000, -2.701770, 3.854887, 1.976865
1.950000, -2.638938, 3.825924, 1.962012
1.950000, -2.576106, 3.793186, 1.945223
1.950000, -2.513274, 3.756705, 1.926515
1.950000, -2.450442, 3.716518, 1.905906
1.950000, -2.387610, 3.672663, 1.883417
1.950000, -2.324779, 3.625185, 1.859069
1.950000, -2.261947, 3.574130, 1.832887
1.950000, -2.199115, 3.519549, 1.804897
1.950000, -2.136283, 3.461495, 1.775126
1.950000, -2.073451, 3.400026, 1.743603
1.950000, -2.010619, 3.335203, 1.710360
1.950000, -1.947787, 3.267089, 1.675430
1.950000, -1.884956, 3.195752, 1.638847
1.950000, -1.822124, 3.121263, 1.600648
1.950000, -1.759292, 3.043694, 1.560869
1.950000, -1.696460, 2.963123, 1.519550
1.950000, -1.633628, 2.879629, 1.476733
1.950000, -1.570796, 2.793296, 1.432459
1.950000, -1.507964, 2.704207, 1.386773
1.950000, -1.445133, 2.612451, 1.339719
1.950000, -1.382301, 2.518119, 1.291343
1.950000, -1.319469, 2.421305, 1.241695
1.950000, -1.256637, 2.322104, 1.190823
1.950000, -1.193805, 2.220614, 1.138777
1.950000, -1.130973, 2.116937, 1.085609
1.950000, -1.068142, 2.011174, 1.031371
1.950000, -1.005310, 1.903431, 0.976119
1.950000, -0.942478, 1.793816, 0.919906
1.950000, -0.879646, 1.682437, 0.862788
1.950000, -0.816814, 1.569405, 0.804823
1.950000, -0.753982, 1.454835, 0.746069
1.950000, -0.691150, 1.338842, 0.686585
1.950000, -0.628319, 1.221543, 0.626432
1.950000, -0.565487, 1.103060, 0.565672
1.950000, -0.502655, 0.983518, 0.504368
1.950000, -0.439823, 0.863046, 0.442588
1.950000, -0.376991, 0.741784, 0.380402
1.950000, -0.314159, 0.619886, 0.317890
1.950000, -0.251327, 0.497545, 0.255151
1.950000, -0.188496, 0.375046, 0.192331
1.950000, -0.125664, 0.252993, 0.129740
1.950000, -0.062832, 0.133759, 0.068594
1.950000, 0.000000, 0.050000, 0.025641
1.950000, 0.062832, 0.133759, 0.068594
1.950000, 0.125664, 0.252993, 0.129740
1.950000, 0.188496, 0.375046, 0.192331
1.950000, 0.251327, 0.497545, 0.255151
1.950000, 0.314159, 0.619886, 0.317890
1.950000, 0.376991, 0.741784, 0.380402
1.950000, 0.439823, 0.863046, 0.442588
1.950000, 0.502655, 0.983518, 0.504368
1.950000, 0.565487, 1.103060, 0.565672
1.950000, 0.628319, 1.221543, 0.626432
1.950000, 0.691150, 1.338842, 0.686585
1.950000, 0.753982, 1.454835, 0.746069
1.950000, 0.816814, 1.569405, 0.804823
1.950000, 0.879646, 1.682437, 0.862788
1.950000, 0.942478, 1.793816, 0.919906
1.950000, 1.005310, 1.903431, 0.976119
1.950000, 1.068142, 2.011174, 1.031371
1.950000, 1.130973, 2.116937, 1.085609
1.950000, 1.193805, 2.220614, 1.138777
1.950000, 1.256637, 2.322104, 1.190823
1.950000, 1.319469, 2.421305, 1.241695
1.950000, 1.382301, 2.518119, 1.291343
1.950000, 1.445133, 2.612451, 1.339719
1.950000, 1.507964, 2.704207, 1.386773
1.950000, 1.570796, 2.793296, 1.432459
1.950000, 1.633628, 2.879629, 1.476733
1.950000, 1.696460, 2.963123, 1.519550
1.950000, 1.759292, 3.043694, 1.560869
1.950000, 1.822124, 3.121263, 1.600648
1.950000, 1.884956, 3.195752, 1.638847
1.950000, 1.947787, 3.267089, 1.675430
1.950000, 2.010619, 3.335203, 1.710360
1.950000, 2.073451, 3.400026, 1.743603
1.950000, 2.136283, 3.461495, 1.775126
1.950000, 2.199115, 3.519549, 1.804897
1.950000, 2.261947, 3.574130, 1.832887
1.950000, 2.324779, 3.625185, 1.859069
1.950000, 2.387610, 3.672663, 1.883417
1.950000, 2.450442, 3.716518, 1.905906
1.950000, 2.513274, 3.756705, 1.926515
1.950000, 2.576106, 3.793186, 1.945223
1.950000, 2.638938, 3.825924, 1.962012
1.950000, 2.701770, 3.854887, 1.976865
1.950000, 2.764602, 3.880046, 1.989767
1.950000, 2.827433, 3.901377, 2.000706
1.950000, 2.890265, 3.918858, 2.009671
1.950000, 2.953097, 3.932473, 2.016653
1.950000, 3.015929, 3.942207, 2.021645
1.950000, 3.078761, 3.948051, 2.024642
1.960000, -3.141593, 3.960000, 2.020408
1.960000, -3.078761, 3.958046, 2.019411
1.960000, -3.015929, 3.952187, 2.016422
1.960000, -2.953097, 3.942427, 2.011442
1.960000, -2.890265, 3.928777, 2.004478
1.960000, -2.827433, 3.911251, 1.995536
1.960000, -2.764602, 3.889865, 1.984625
1.960000, -2.701770, 3.864640, 1.971755
1.960000, -2.638938, 3.835602, 1.956940
1.960000, -2.576106, 3.802779, 1.940194
1.960000, -2.513274, 3.766204, 1.921533
1.960000, -2.450442, 3.725912, 1.900976
1.960000, -2.387610, 3.681944, 1.878543
1.960000, -2.324779, 3.634343, 1.854257
1.960000, -2.261947, 3.583156, 1.828141
1.960000, -2.199115, 3.528433, 1.800221
1.960000, -2.136283, 3.470228, 1.770524
1.960000, -2.073451, 3.408599, 1.739081
1.960000, -2.010619, 3.343607, 1.705922
1.960000, -1.947787, 3.275316, 1.671080
1.960000, -1.884956, 3.203794, 1.634589
1.960000, -1.822124, 3.129110, 1.596485
1.960000, -1.759292, 3.051339, 1.556806
1.960000, -1.696460, 2.970558, 1.515591
1.960000, -1.633628, 2.886846, 1.472880
1.960000, -1.570796, 2.800286, 1.428717
1.960000, -1.507964, 2.710963, 1.383145
