phi,dN/dphi
0.965,0.00673564
0.97,0.00668815
0.975,0.00664106
0.98,0.00659435
0.985,0.00654804
0.99,0.00650211
0.995,0.00645657
1,0.00641141
1.005,0.00636662
1.01,0.00632221
1.015,0.00627818
1.02,0.00623451
1.025,0.00619121
1.03,0.00614828
1.035,0.00610571
1.04,0.00606349
1.045,0.00602163
1.05,0.00598012
1.055,0.00593897
1.06,0.00589816
1.065,0.0058577
1.07,0.00581757
1.075,0.00577779
1.08,0.00573834
1.085,0.00569923
1.09,0.00566045
1.095,0.00562199
1.1,0.00558387
1.105,0.00554606
1.11,0.00550858
1.115,0.00547141
1.12,0.00543456
1.125,0.00539802
1.13,0.00536179
1.135,0.00532587
1.14,0.00529025
1.145,0.00525494
1.15,0.00521992
1.155,0.00518521
1.16,0.00515078
1.165,0.00511665
1.17,0.00508281
1.175,0.00504926
1.18,0.00501599
