phi,dN/dphi
0.38,0.0322583
0.385,0.0321317
0.39,0.0320046
0.395,0.031877
0.4,0.031749
0.405,0.0316205
0.41,0.0314916
0.415,0.0313624
0.42,0.0312327
0.425,0.0311027
0.43,0.0309724
0.435,0.0308417
0.44,0.0307108
0.445,0.0305796
0.45,0.0304481
0.455,0.0303164
0.46,0.0301844
0.465,0.0300523
0.47,0.0299199
0.475,0.0297874
0.48,0.0296547
0.485,0.0295219
0.49,0.029389
0.495,0.029256
0.5,0.0291228
0.505,0.0289896
0.51,0.0288564
0.515,0.0287231
0.52,0.0285897
0.525,0.0284564
0.53,0.028323
0.535,0.0281897
0.54,0.0280564
0.545,0.0279231
0.55,0.0277899
0.555,0.0276567
0.56,0.0275236
0.565,0.0273906
0.57,0.0272577
0.575,0.0271249
0.58,0.0269923
0.585,0.0268597
0.59,0.0267274
0.595,0.0265952
0.6,0.0264631
0.605,0.0263312
0.61,0.0261996
0.615,0.0260681
0.62,0.0259368
0.625,0.0258058
0.63,0.025675
0.635,0.0255444
0.64,0.0254141
0.645,0.025284
0.65,0.0251542
0.655,0.0250247
0.66,0.0248955
0.665,0.0247665
0.67,0.0246379
0.675,0.0245095
0.68,0.0243815
0.685,0.0242538
0.69,0.0241264
0.695,0.0239994
0.7,0.0238727
0.705,0.0237464
0.71,0.0236204
0.715,0.0234948
0.72,0.0233695
0.725,0.0232447
0.73,0.0231202
0.735,0.0229961
0.74,0.0228724
0.745,0.0227491
0.75,0.0226262
0.755,0.0225037
0.76,0.0223816
0.765,0.0222599
0.77,0.0221387
0.775,0.0220179
0.78,0.0218975
0.785,0.0217776
0.79,0.0216581
0.795,0.0215391
0.8,0.0214205
0.805,0.0213024
0.81,0.0211847
0.815,0.0210675
0.82,0.0209508
0.825,0.0208345
0.83,0.0207187
0.835,0.0206033
0.84,0.0204885
0.845,0.0203741
0.85,0.0202602
0.855,0.0201468
0.86,0.0200339
0.865,0.0199215
0.87,0.0198096
0.875,0.0196982
0.88,0.0195872
0.885,0.0194768
0.89,0.0193669
0.895,0.0192574
0.9,0.0191485
0.905,0.0190401
0.91,0.0189322
0.915,0.0188248
0.92,0.0187179
0.925,0.0186116
0.93,0.0185057
0.935,0.0184004
0.94,0.0182955
0.945,0.0181912
0.95,0.0180874
0.955,0.0179842
0.96,0.0178814
0.965,0.0177792
0.97,0.0176775
0.975,0.0175763
0.98,0.0174756
0.985,0.0173755
0.99,0.0172759
0.995,0.0171768
1,0.0170782
1.005,0.0169801
1.01,0.0168826
1.015,0.0167856
1.02,0.0166891
1.025,0.0165931
1.03,0.0164977
1.035,0.0164028
1.04,0.0163084
1.045,0.0162145
1.05,0.0161211
1.055,0.0160283
1.06,0.015936
1.065,0.0158442
1.07,0.0157529
1.075,0.0156622
1.08,0.0155719
1.085,0.0154822
1.09,0.015393
1.095,0.0153043
1.1,0.0152161
1.105,0.0151284
1.11,0.0150412
1.115,0.0149546
1.12,0.0148684
1.125,0.0147828
1.13,0.0146977
1.135,0.0146131
1.14,0.0145289
1.145,0.0144453
1.15,0.0143622
1.155,0.0142796
1.16,0.0141975
1.165,0.0141159
1.17,0.0140348
1.175,0.0139541
1.18,0.013874
