phi,Alice,CMS
-0.708,0.007412,0.0697415
-0.700133,0.00749605,0.0705108
-0.692267,0.0075807,0.0712855
-0.6844,0.00766595,0.0720655
-0.676533,0.00775178,0.0728506
-0.668667,0.00783817,0.0736409
-0.6608,0.00792512,0.074436
-0.652933,0.00801261,0.0752359
-0.645067,0.00810062,0.0760405
-0.6372,0.00818913,0.0768496
-0.629333,0.00827814,0.077663
-0.621467,0.00836762,0.0784806
-0.6136,0.00845755,0.0793022
-0.605733,0.00854791,0.0801277
-0.597867,0.00863869,0.0809568
-0.59,0.00872986,0.0817893
-0.582133,0.0088214,0.0826251
-0.574267,0.00891329,0.083464
-0.5664,0.00900549,0.0843056
-0.558533,0.009098,0.0851499
-0.550667,0.00919077,0.0859965
-0.5428,0.00928378,0.0868452
-0.534933,0.00937702,0.0876957
-0.527067,0.00947043,0.0885479
-0.5192,0.009564,0.0894013
-0.511333,0.0096577,0.0902557
-0.503467,0.00975149,0.0911109
-0.4956,0.00984533,0.0919666
-0.487733,0.0099392,0.0928223
-0.479867,0.0100331,0.0936778
-0.472,0.0101269,0.0945328
-0.464133,0.0102206,0.095387
-0.456267,0.0103142,0.0962399
-0.4484,0.0104076,0.0970912
-0.440533,0.0105009,0.0979406
-0.432667,0.0105938,0.0987876
-0.4248,0.0106865,0.0996319
-0.416933,0.0107789,0.100473
-0.409067,0.0108709,0.101311
-0.4012,0.0109624,0.102144
-0.393333,0.0110535,0.102974
-0.385467,0.0111441,0.103798
-0.3776,0.0112341,0.104618
-0.369733,0.0113235,0.105431
-0.361867,0.0114122,0.106239
-0.354,0.0115001,0.10704
-0.346133,0.0115874,0.107833
-0.338267,0.0116737,0.108619
-0.3304,0.0117593,0.109398
-0.322533,0.0118438,0.110167
-0.314667,0.0119274,0.110928
-0.3068,0.0120099,0.111678
-0.298933,0.0120914,0.112419
-0.291067,0.0121716,0.113149
-0.2832,0.0122507,0.113869
-0.275333,0.0123285,0.114576
-0.267467,0.0124049,0.115271
-0.2596,0.01248,0.115954
-0.251733,0.0125536,0.116623
-0.243867,0.0126257,0.117279
-0.236,0.0126962,0.117921
-0.228133,0.0127651,0.118547
-0.220267,0.0128324,0.119159
-0.2124,0.0128979,0.119754
-0.204533,0.0129615,0.120333
-0.196667,0.0130234,0.120895
-0.1888,0.0130833,0.12144
-0.180933,0.0131413,0.121967
-0.173067,0.0131972,0.122476
-0.1652,0.0132511,0.122966
-0.157333,0.0133029,0.123436
-0.149467,0.0133525,0.123887
-0.1416,0.0133998,0.124318
-0.133733,0.0134449,0.124728
-0.125867,0.0134877,0.125117
-0.118,0.0135282,0.125484
-0.110133,0.0135662,0.12583
-0.102267,0.0136018,0.126153
-0.0944,0.0136349,0.126454
-0.0865333,0.0136655,0.126733
-0.0786667,0.0136935,0.126987
-0.0708,0.013719,0.127219
-0.0629333,0.0137419,0.127427
-0.0550667,0.0137621,0.127611
-0.0472,0.0137797,0.127771
-0.0393333,0.0137946,0.127906
-0.0314667,0.0138069,0.128017
-0.0236,0.0138164,0.128104
-0.0157333,0.0138232,0.128166
-0.00786667,0.0138273,0.128203
2.49453e-15,0.0138287,0.128216
0.00786667,0.0138273,0.128203
0.0157333,0.0138232,0.128166
0.0236,0.0138164,0.128104
0.0314667,0.0138069,0.128017
0.0393333,0.0137946,0.127906
0.0472,0.0137797,0.127771
0.0550667,0.0137621,0.127611
0.0629333,0.0137419,0.127427
0.0708,0.013719,0.127219
0.0786667,0.0136935,0.126987
0.0865333,0.0136655,0.126733
0.0944,0.0136349,0.126454
0.102267,0.0136018,0.126153
0.110133,0.0135662,0.12583
0.118,0.0135282,0.125484
0.125867,0.0134877,0.125117
0.133733,0.0134449,0.124728
0.1416,0.0133998,0.124318
0.149467,0.0133525,0.123887
0.157333,0.0133029,0.123436
0.1652,0.0132511,0.122966
0.173067,0.0131972,0.122476
0.180933,0.0131413,0.121967
0.1888,0.0130833,0.12144
0.196667,0.0130234,0.120895
0.204533,0.0129615,0.120333
0.2124,0.0128979,0.119754
0.220267,0.0128324,0.119159
0.228133,0.0127651,0.118547
0.236,0.0126962,0.117921
0.243867,0.0126257,0.117279
0.251733,0.0125536,0.116623
0.2596,0.01248,0.115954
0.267467,0.0124049,0.115271
0.275333,0.0123285,0.114576
0.2832,0.0122507,0.113869
0.291067,0.0121716,0.113149
0.298933,0.0120914,0.112419
0.3068,0.0120099,0.111678
0.314667,0.0119274,0.110928
0.322533,0.0118438,0.110167
0.3304,0.0117593,0.109398
0.338267,0.0116737,0.108619
0.346133,0.0115874,0.107833
0.354,0.0115001,0.10704
0.361867,0.0114122,0.106239
0.369733,0.0113235,0.105431
0.3776,0.0112341,0.104618
0.385467,0.0111441,0.103798
0.393333,0.0110535,0.102974
0.4012,0.0109624,0.102144
0.409067,0.0108709,0.101311
0.416933,0.0107789,0.100473
0.4248,0.0106865,0.0996319
0.432667,0.0105938,0.0987876
0.440533,0.0105009,0.0979406
0.4484,0.0104076,0.0970912
0.456267,0.0103142,0.0962399
0.464133,0.0102206,0.095387
0.472,0.0101269,0.0945328
0.479867,0.0100331,0.0936778
0.487733,0.0099392,0.0928223
0.4956,0.00984533,0.0919666
0.503467,0.00975149,0.0911109
0.511333,0.0096577,0.0902557
0.5192,0.009564,0.0894013
0.527067,0.00947043,0.0885479
0.534933,0.00937702,0.0876957
0.5428,0.00928378,0.0868452
0.550667,0.00919077,0.0859965
0.558533,0.009098,0.0851499
0.5664,0.00900549,0.0843056
0.574267,0.00891329,0.083464
0.582133,0.0088214,0.0826251
0.59,0.00872986,0.0817893
0.597867,0.00863869,0.0809568
0.605733,0.00854791,0.0801277
0.6136,0.00845755,0.0793022
0.621467,0.00836762,0.0784806
0.629333,0.00827814,0.077663
0.6372,0.00818913,0.0768496
0.645067,0.00810062,0.0760405
0.652933,0.00801261,0.0752359
0.6608,0.00792512,0.074436
0.668667,0.00783817,0.0736409
0.676533,0.00775178,0.0728506
0.6844,0.00766595,0.0720655
0.692267,0.0075807,0.0712855
0.700133,0.00749605,0.0705108
0.708,0.007412,0.0697415
0.715867,0.00732857,0.0689777
0.723733,0.00724576,0.0682195
0.7316,0.00716359,0.0674669
0.739467,0.00708206,0.0667201
0.747333,0.00700119,0.0659792
0.7552,0.00692097,0.0652442
0.763067,0.00684143,0.0645151
0.770933,0.00676256,0.0637921
0.7788,0.00668437,0.0630752
0.786667,0.00660687,0.0623644
0.794533,0.00653005,0.0616599
0.8024,0.00645394,0.0609615
0.810267,0.00637852,0.0602695
0.818133,0.00630381,0.0595837
0.826,0.00622981,0.0589043
0.833867,0.00615651,0.0582313
0.841733,0.00608392,0.0575646
0.8496,0.00601205,0.0569044
0.857467,0.0059409,0.0562505
0.865333,0.00587046,0.0556032
0.8732,0.00580073,0.0549622
0.881067,0.00573173,0.0543277
0.888933,0.00566344,0.0536996
0.8968,0.00559586,0.053078
0.904667,0.005529,0.0524628
0.912533,0.00546286,0.0518541
0.9204,0.00539743,0.0512518
0.928267,0.00533272,0.0506559
0.936133,0.00526871,0.0500663
0.944,0.00520541,0.0494832
0.951867,0.00514282,0.0489064
0.959733,0.00508093,0.048336
0.9676,0.00501974,0.0477719
0.975467,0.00495925,0.0472141
0.983333,0.00489946,0.0466625
0.9912,0.00484036,0.0461172
0.999067,0.00478194,0.0455781
1.00693,0.00472421,0.0450452
1.0148,0.00466716,0.0445184
1.02267,0.00461078,0.0439977
1.03053,0.00455508,0.0434831
1.0384,0.00450004,0.0429745
1.04627,0.00444567,0.0424719
1.05413,0.00439196,0.0419753
1.062,0.0043389,0.0414846
1.06987,0.00428649,0.0409997
1.07773,0.00423473,0.0405207
1.0856,0.00418361,0.0400475
1.09347,0.00413312,0.03958
1.10133,0.00408326,0.0391183
1.1092,0.00403402,0.0386621
1.11707,0.0039854,0.0382116
1.12493,0.0039374,0.0377667
1.1328,0.00389001,0.0373272
1.14067,0.00384321,0.0368932
1.14853,0.00379702,0.0364647
1.1564,0.00375142,0.0360415
1.16427,0.0037064,0.0356236
1.17213,0.00366196,0.035211
1.18,0.0036181,0.0348036
