phi,Alice,CMS
-0.645067,0.0138392,0.129909
-0.6372,0.0139905,0.131291
-0.629333,0.0141425,0.132681
-0.621467,0.0142954,0.134078
-0.6136,0.014449,0.135481
-0.605733,0.0146034,0.136892
-0.597867,0.0147585,0.138308
-0.59,0.0149142,0.13973
-0.582133,0.0150706,0.141158
-0.574267,0.0152276,0.142591
-0.5664,0.0153851,0.144029
-0.558533,0.0155432,0.145472
-0.550667,0.0157017,0.146918
-0.5428,0.0158606,0.148368
-0.534933,0.0160199,0.149821
-0.527067,0.0161794,0.151277
-0.5192,0.0163393,0.152735
-0.511333,0.0164994,0.154194
-0.503467,0.0166596,0.155655
-0.4956,0.0168199,0.157117
-0.487733,0.0169803,0.158579
-0.479867,0.0171406,0.160041
-0.472,0.0173009,0.161502
-0.464133,0.017461,0.162961
-0.456267,0.0176209,0.164418
-0.4484,0.0177806,0.165872
-0.440533,0.0179398,0.167323
-0.432667,0.0180987,0.16877
-0.4248,0.0182571,0.170213
-0.416933,0.0184148,0.17165
-0.409067,0.018572,0.173081
-0.4012,0.0187284,0.174505
-0.393333,0.018884,0.175922
-0.385467,0.0190387,0.177331
-0.3776,0.0191925,0.178731
-0.369733,0.0193452,0.180121
-0.361867,0.0194967,0.1815
-0.354,0.019647,0.182868
-0.346133,0.019796,0.184224
-0.338267,0.0199436,0.185567
-0.3304,0.0200897,0.186897
-0.322533,0.0202342,0.188211
-0.314667,0.020377,0.18951
-0.3068,0.020518,0.190793
-0.298933,0.0206571,0.192059
-0.291067,0.0207942,0.193306
-0.2832,0.0209293,0.194535
-0.275333,0.0210622,0.195744
-0.267467,0.0211928,0.196932
-0.2596,0.021321,0.198098
-0.251733,0.0214468,0.199242
-0.243867,0.02157,0.200362
-0.236,0.0216905,0.201458
-0.228133,0.0218082,0.202528
-0.220267,0.021923,0.203573
-0.2124,0.0220349,0.20459
-0.204533,0.0221437,0.205579
-0.196667,0.0222494,0.20654
-0.1888,0.0223518,0.207471
-0.180933,0.0224508,0.208371
-0.173067,0.0225464,0.20924
-0.1652,0.0226385,0.210077
-0.157333,0.0227269,0.210881
-0.149467,0.0228116,0.211651
-0.1416,0.0228925,0.212387
-0.133733,0.0229696,0.213087
-0.125867,0.0230427,0.213752
-0.118,0.0231117,0.214379
-0.110133,0.0231767,0.21497
-0.102267,0.0232375,0.215523
-0.0944,0.0232941,0.216037
-0.0865333,0.0233464,0.216512
-0.0786667,0.0233943,0.216948
-0.0708,0.0234378,0.217343
-0.0629333,0.0234769,0.217698
-0.0550667,0.0235115,0.218013
-0.0472,0.0235415,0.218286
-0.0393333,0.023567,0.218517
-0.0314667,0.0235879,0.218707
-0.0236,0.0236042,0.218855
-0.0157333,0.0236158,0.218961
-0.00786667,0.0236228,0.219024
2.49453e-15,0.0236251,0.219046
0.00786667,0.0236228,0.219024
0.0157333,0.0236158,0.218961
0.0236,0.0236042,0.218855
0.0314667,0.0235879,0.218707
0.0393333,0.023567,0.218517
0.0472,0.0235415,0.218286
0.0550667,0.0235115,0.218013
0.0629333,0.0234769,0.217698
0.0708,0.0234378,0.217343
0.0786667,0.0233943,0.216948
0.0865333,0.0233464,0.216512
0.0944,0.0232941,0.216037
0.102267,0.0232375,0.215523
0.110133,0.0231767,0.21497
0.118,0.0231117,0.214379
0.125867,0.0230427,0.213752
0.133733,0.0229696,0.213087
0.1416,0.0228925,0.212387
0.149467,0.0228116,0.211651
0.157333,0.0227269,0.210881
0.1652,0.0226385,0.210077
0.173067,0.0225464,0.20924
0.180933,0.0224508,0.208371
0.1888,0.0223518,0.207471
0.196667,0.0222494,0.20654
0.204533,0.0221437,0.205579
0.2124,0.0220349,0.20459
0.220267,0.021923,0.203573
0.228133,0.0218082,0.202528
0.236,0.0216905,0.201458
0.243867,0.02157,0.200362
0.251733,0.0214468,0.199242
0.2596,0.021321,0.198098
0.267467,0.0211928,0.196932
0.275333,0.0210622,0.195744
0.2832,0.0209293,0.194535
0.291067,0.0207942,0.193306
0.298933,0.0206571,0.192059
0.3068,0.020518,0.190793
0.314667,0.020377,0.18951
0.322533,0.0202342,0.188211
0.3304,0.0200897,0.186897
0.338267,0.0199436,0.185567
0.346133,0.019796,0.184224
0.354,0.019647,0.182868
0.361867,0.0194967,0.1815
0.369733,0.0193452,0.180121
0.3776,0.0191925,0.178731
0.385467,0.0190387,0.177331
0.393333,0.018884,0.175922
0.4012,0.0187284,0.174505
0.409067,0.018572,0.173081
0.416933,0.0184148,0.17165
0.4248,0.0182571,0.170213
0.432667,0.0180987,0.16877
0.440533,0.0179398,0.167323
0.4484,0.0177806,0.165872
0.456267,0.0176209,0.164418
0.464133,0.017461,0.162961
0.472,0.0173009,0.161502
0.479867,0.0171406,0.160041
0.487733,0.0169803,0.158579
0.4956,0.0168199,0.157117
0.503467,0.0166596,0.155655
0.511333,0.0164994,0.154194
0.5192,0.0163393,0.152735
0.527067,0.0161794,0.151277
0.534933,0.0160199,0.149821
0.5428,0.0158606,0.148368
0.550667,0.0157017,0.146918
0.558533,0.0155432,0.145472
0.5664,0.0153851,0.144029
0.574267,0.0152276,0.142591
0.582133,0.0150706,0.141158
0.59,0.0149142,0.13973
0.597867,0.0147585,0.138308
0.605733,0.0146034,0.136892
0.6136,0.014449,0.135481
0.621467,0.0142954,0.134078
0.629333,0.0141425,0.132681
0.6372,0.0139905,0.131291
0.645067,0.0138392,0.129909
0.652933,0.0136889,0.128534
0.6608,0.0135394,0.127168
0.668667,0.0133909,0.125809
0.676533,0.0132433,0.124459
0.6844,0.0130966,0.123118
0.692267,0.012951,0.121785
0.700133,0.0128064,0.120462
0.708,0.0126628,0.119148
0.715867,0.0125203,0.117843
0.723733,0.0123788,0.116547
0.7316,0.0122384,0.115262
0.739467,0.0120991,0.113986
0.747333,0.0119609,0.11272
0.7552,0.0118239,0.111464
0.763067,0.011688,0.110219
0.770933,0.0115533,0.108984
0.7788,0.0114197,0.107759
0.786667,0.0112873,0.106544
0.794533,0.0111561,0.105341
0.8024,0.011026,0.104148
0.810267,0.0108972,0.102965
0.818133,0.0107695,0.101794
0.826,0.0106431,0.100633
0.833867,0.0105179,0.0994833
0.841733,0.0103939,0.0983444
0.8496,0.0102711,0.0972164
0.857467,0.0101495,0.0960994
0.865333,0.0100292,0.0949934
0.8732,0.00991007,0.0938984
0.881067,0.00979218,0.0928144
0.888933,0.00967551,0.0917414
0.8968,0.00956007,0.0906794
0.904667,0.00944584,0.0896284
0.912533,0.00933285,0.0885884
0.9204,0.00922107,0.0875594
0.928267,0.0091105,0.0865413
0.936133,0.00900115,0.0855342
0.944,0.00889301,0.084538
0.951867,0.00878608,0.0835526
0.959733,0.00868035,0.0825781
0.9676,0.00857582,0.0816143
0.975467,0.00847247,0.0806613
0.983333,0.00837032,0.079719
0.9912,0.00826935,0.0787874
0.999067,0.00816955,0.0778664
1.00693,0.00807092,0.0769559
1.0148,0.00797345,0.0760559
1.02267,0.00787714,0.0751664
1.03053,0.00778198,0.0742872
1.0384,0.00768795,0.0734184
1.04627,0.00759506,0.0725597
1.05413,0.0075033,0.0717113
1.062,0.00741266,0.070873
1.06987,0.00732312,0.0700446
1.07773,0.00723469,0.0692263
1.0856,0.00714734,0.0684179
1.09347,0.00706109,0.0676192
1.10133,0.00697591,0.0668303
1.1092,0.00689179,0.0660511
1.11707,0.00680873,0.0652814
1.12493,0.00672672,0.0645212
1.1328,0.00664575,0.0637705
1.14067,0.00656581,0.0630291
1.14853,0.00648689,0.0622969
1.1564,0.00640899,0.0615739
1.16427,0.00633208,0.06086
1.17213,0.00625616,0.0601551
1.18,0.00618123,0.0594591
