phi,dN/dphi
0.87,0.00973078
0.875,0.00967234
0.88,0.00961413
0.885,0.00955614
0.89,0.00949839
0.895,0.00944086
0.9,0.00938358
0.905,0.00932653
0.91,0.00926972
0.915,0.00921315
0.92,0.00915683
0.925,0.00910075
0.93,0.00904492
0.935,0.00898934
0.94,0.008934
0.945,0.00887892
0.95,0.00882409
0.955,0.00876952
0.96,0.0087152
0.965,0.00866114
0.97,0.00860734
0.975,0.0085538
0.98,0.00850052
0.985,0.00844751
0.99,0.00839475
0.995,0.00834226
1,0.00829004
1.005,0.00823808
1.01,0.00818638
1.015,0.00813496
1.02,0.0080838
1.025,0.00803291
1.03,0.00798229
1.035,0.00793195
1.04,0.00788187
1.045,0.00783206
1.05,0.00778252
1.055,0.00773326
1.06,0.00768427
1.065,0.00763555
1.07,0.0075871
1.075,0.00753893
1.08,0.00749102
1.085,0.0074434
1.09,0.00739604
1.095,0.00734896
1.1,0.00730215
1.105,0.00725561
1.11,0.00720935
1.115,0.00716336
1.12,0.00711764
1.125,0.0070722
1.13,0.00702703
1.135,0.00698213
1.14,0.0069375
1.145,0.00689314
1.15,0.00684906
1.155,0.00680524
1.16,0.0067617
1.165,0.00671843
1.17,0.00667542
1.175,0.00663269
1.18,0.00659022
