pt, RidgeDis
2.510000, 16.915812
2.520000, 16.677542
2.530000, 16.441329
2.540000, 16.207220
2.550000, 15.975259
2.560000, 15.745485
2.570000, 15.517934
2.580000, 15.292637
2.590000, 15.069624
2.600000, 14.848921
2.610000, 14.630549
2.620000, 14.414530
2.630000, 14.200880
2.640000, 13.989614
2.650000, 13.780745
2.660000, 13.574281
2.670000, 13.370232
2.680000, 13.168602
2.690000, 12.969395
2.700000, 12.772613
2.710000, 12.578257
2.720000, 12.386324
2.730000, 12.196811
2.740000, 12.009713
2.750000, 11.825026
2.760000, 11.642740
2.770000, 11.462847
2.780000, 11.285338
2.790000, 11.110200
2.800000, 10.937423
2.810000, 10.766993
2.820000, 10.598896
2.830000, 10.433117
2.840000, 10.269641
2.850000, 10.108450
2.860000, 9.949529
2.870000, 9.792858
2.880000, 9.638420
2.890000, 9.486196
2.900000, 9.336166
2.910000, 9.188310
2.920000, 9.042608
2.930000, 8.899040
2.940000, 8.757583
2.950000, 8.618217
2.960000, 8.480920
2.970000, 8.345670
2.980000, 8.212444
2.990000, 8.081221
3.000000, 7.951978
3.010000, 7.824691
3.020000, 7.699339
3.030000, 7.575899
3.040000, 7.454346
3.050000, 7.334659
3.060000, 7.216814
3.070000, 7.100788
3.080000, 6.986559
3.090000, 6.874102
3.100000, 6.763396
3.110000, 6.654416
3.120000, 6.547141
3.130000, 6.441547
3.140000, 6.337612
3.150000, 6.235313
3.160000, 6.134628
3.170000, 6.035534
3.180000, 5.938009
3.190000, 5.842032
3.200000, 5.747579
3.210000, 5.654630
3.220000, 5.563162
3.230000, 5.473155
3.240000, 5.384587
3.250000, 5.297437
3.260000, 5.211684
3.270000, 5.127308
3.280000, 5.044288
3.290000, 4.962604
3.300000, 4.882236
3.310000, 4.803164
3.320000, 4.725369
3.330000, 4.648830
3.340000, 4.573530
3.350000, 4.499448
3.360000, 4.426567
3.370000, 4.354867
3.380000, 4.284331
3.390000, 4.214939
3.400000, 4.146676
3.410000, 4.079522
3.420000, 4.013461
3.430000, 3.948475
3.440000, 3.884548
3.450000, 3.821662
3.460000, 3.759801
3.470000, 3.698950
3.480000, 3.639091
3.490000, 3.580209
3.500000, 3.522289
3.510000, 3.465314
3.520000, 3.409271
3.530000, 3.354143
3.540000, 3.299917
3.550000, 3.246577
3.560000, 3.194110
3.570000, 3.142501
3.580000, 3.091736
3.590000, 3.041802
3.600000, 2.992685
3.610000, 2.944372
3.620000, 2.896850
3.630000, 2.850106
3.640000, 2.804127
3.650000, 2.758900
3.660000, 2.714414
3.670000, 2.670657
3.680000, 2.627616
3.690000, 2.585279
3.700000, 2.543636
3.710000, 2.502674
3.720000, 2.462382
3.730000, 2.422751
3.740000, 2.383767
3.750000, 2.345422
3.760000, 2.307704
3.770000, 2.270604
3.780000, 2.234110
3.790000, 2.198213
3.800000, 2.162903
3.810000, 2.128171
3.820000, 2.094007
3.830000, 2.060400
3.840000, 2.027344
3.850000, 1.994827
3.860000, 1.962841
3.870000, 1.931378
3.880000, 1.900429
3.890000, 1.869985
3.900000, 1.840038
3.910000, 1.810580
3.920000, 1.781602
3.930000, 1.753097
3.940000, 1.725057
3.950000, 1.697474
3.960000, 1.670340
3.970000, 1.643649
3.980000, 1.617392
3.990000, 1.591563
4.000000, 1.566154
